Gene	S3
BnaA01g03340D	16
BnaA01g03350D	38
BnaA01g03360D	11
BnaA01g03370D	28
BnaA01g03380D	119
BnaA01g03390D	38
BnaA01g03400D	50
BnaA01g03410D	6
BnaA01g03410D--BnaAnng40740D	1
BnaA01g03420D	19
BnaA01g03430D	64
BnaA01g03440D	19
BnaA01g03450D	14
BnaA01g03460D	11
BnaA01g03470D	1
BnaA01g03480D	16
BnaA01g03490D	1
BnaA01g03500D	16
BnaA01g03510D	203
BnaA01g03510D--BnaA08g11770D	4
BnaA01g03520D	445
BnaA01g03530D	39
BnaA01g03530D--BnaA03g52500D--BnaAnng37460D	2
BnaA01g03540D	25
BnaA01g03540D--BnaCnng66970D	2
BnaA01g03550D	34
BnaA01g03560D	18
BnaA01g03570D	11
BnaA01g03570D--BnaC03g66670D--BnaA08g11820D	1
BnaA01g03580D	7
BnaA01g03590D	155
BnaA01g03600D	66
BnaA01g03600D--BnaA03g52440D	1
BnaA01g03600D--BnaC03g66710D	1
BnaA01g03600D--BnaC03g66710D--BnaA08g11850D	1
BnaA01g03610D	115
BnaA01g03620D	5
BnaA01g03630D	104
BnaA01g03640D	82
BnaA01g03640D--BnaA03g52400D	1
BnaA01g03640D--BnaC01g40760D	54
BnaA01g03640D--BnaCnng63540D	18
BnaA01g03650D	37
BnaA01g03650D--BnaA03g52390D	1
BnaA01g03660D	8
BnaA01g03670D	16
BnaA01g03680D	70
BnaA01g03730D	29
BnaA01g03740D	15
BnaA01g03750D	2
BnaA01g03760D	5
BnaA01g03770D	15
BnaA01g03770D--BnaA03g52340D	1
BnaA01g03780D	7
BnaA01g03790D	558
BnaA01g03790D--BnaA08g11910D	4
BnaA01g03790D--BnaC03g66770D	3
BnaA01g03800D	152
BnaA01g03810D	68
BnaA01g03810D--BnaAnng32060D	45
BnaA01g03820D	5
BnaA01g03830D	2
BnaA01g03840D	29
BnaA01g03850D	19
BnaA01g03860D	906
BnaA01g03880D	46
BnaA01g03960D	11
BnaA01g04000D	373
BnaA01g04010D	28
BnaA01g04020D	63
BnaA01g04030D	179
BnaA01g04040D	13
BnaA01g04050D	23
BnaA01g04050D--BnaA03g52230D	1
BnaA01g04070D	3
BnaA01g04080D	22
BnaA01g04100D	300
BnaA01g04110D	94
BnaA01g04120D	67
BnaA01g04120D--BnaA03g02750D--BnaA08g12000D--BnaC03g66890D	1
BnaA01g04120D--BnaA08g12000D	1
BnaA01g04130D	88
BnaA01g04140D	4
BnaA01g04150D	4
BnaA01g04160D	48
BnaA01g04200D	236
BnaA01g04200D--BnaA03g52190D	5
BnaA01g04210D	2
BnaA01g04220D	23
BnaA01g04230D--BnaA01g34740D	140
BnaA01g04270D	16
BnaA01g04280D	8
BnaA01g04290D	28
BnaA01g04300D	76
BnaA01g04310D	34
BnaA01g04330D	4
BnaA01g04340D	54
BnaA01g04350D	226
BnaA01g04360D	431
BnaA01g04380D	19
BnaA01g04380D--BnaCnng59900D	10
BnaA01g04380D--BnaCnng61020D	7
BnaA01g04390D	46
BnaA01g04390D--BnaA01g04380D	47
BnaA01g04390D--BnaA01g04380D--BnaCnng59900D	9
BnaA01g04390D--BnaA01g04380D--BnaCnng61020D	4
BnaA01g04390D--BnaCnng59900D	44
BnaA01g04390D--BnaCnng61020D	10
BnaA01g04420D	260
BnaA01g04430D	52
BnaA01g04440D	91
BnaA01g04450D	17
BnaA01g04460D	7
BnaA01g04470D	34
BnaA01g04480D	159
BnaA01g04480D--BnaA03g52120D	1
BnaA01g04480D--BnaA08g12150D	1
BnaA01g04480D--BnaC03g67130D	2
BnaA01g04490D	1
BnaA01g04510D	150
BnaA01g04510D--BnaA08g12170D	21
BnaA01g04520D	158
BnaA01g04520D--BnaC03g67280D	2
BnaA01g04530D	1
BnaA01g04540D	187
BnaA01g04550D	62
BnaA01g04560D	4
BnaA01g04570D	18
BnaA01g04580D	7
BnaA01g04590D	90
BnaA01g04600D	825
BnaA01g04600D--BnaA03g52020D	14
BnaA01g04610D	51
BnaA01g04620D	525
BnaA01g04630D	1
BnaA01g04640D	67
BnaA01g04650D	46
BnaA01g04660D	346
BnaA01g04660D--BnaA08g12240D	2
BnaA01g04670D	34
BnaA01g04670D--BnaA03g51990D	1
BnaA01g04680D	20
BnaA01g04700D	746
BnaA01g04700D--BnaC04g37710D--BnaA04g14860D	1
BnaA01g04720D	24
BnaA01g04730D	106
BnaA01g04740D	130
BnaA01g04750D	65
BnaA01g04750D--BnaC02g17910D	4
BnaA01g04760D	113
BnaA01g04760D--BnaA08g30620D	16
BnaA01g04770D	116
BnaA01g04780D	89
BnaA01g04780D--BnaA08g30600D	7
BnaA01g04790D	154
BnaA01g04800D	19
BnaA01g04840D	120
BnaA01g04850D	364
BnaA01g04860D	54
BnaA01g04870D	123
BnaA01g04880D	82
BnaA01g04890D	616
BnaA01g04900D	3
BnaA01g04910D	254
BnaA01g04910D--BnaA03g51850D	2
BnaA01g04920D	209
BnaA01g04930D	4
BnaA01g04970D	67
BnaA01g04980D	201
BnaA01g04980D--BnaC01g40770D	17
BnaA01g05010D	2
BnaA01g05020D	88
BnaA01g05040D	17
BnaA01g05060D	14
BnaA01g05070D	114
BnaA01g05080D	21
BnaA01g05080D--BnaA08g07530D	18
BnaA01g05090D	69
BnaA01g05090D--BnaA08g12370D	10
BnaA01g05100D	72
BnaA01g05110D	158
BnaA01g05110D--BnaA08g12390D	12
BnaA01g05110D--BnaC03g67470D	1
BnaA01g05120D	4
BnaA01g05130D	274
BnaA01g05130D--BnaA02g00470D--BnaA09g17440D--BnaC02g00390D--BnaC03g77310D--BnaA08g30710D	4
BnaA01g05130D--BnaA09g17440D--BnaC03g77310D	26
BnaA01g05130D--BnaA09g17440D--BnaC03g77310D--BnaA08g30710D	80
BnaA01g05130D--BnaC03g04230D--BnaC09g46300D--BnaC03g77310D	18
BnaA01g05130D--BnaC03g77310D	58
BnaA01g05130D--BnaC09g46300D	15
BnaA01g05130D--BnaC09g46300D--BnaA09g17440D--BnaC03g77310D	13
BnaA01g05140D	20
BnaA01g05160D	2
BnaA01g05170D--BnaCnng52390D	7
BnaA01g05180D	244
BnaA01g05190D--BnaC01g00010D	3
BnaA01g05220D	135
BnaA01g05220D--BnaC01g00040D	74
BnaA01g05230D	24
BnaA01g05230D--BnaA01g30410D	2
BnaA01g05230D--BnaC01g00050D	20
BnaA01g05240D	61
BnaA01g05240D--BnaC01g00060D	35
BnaA01g05270D	3
BnaA01g05270D--BnaC01g00110D	11
BnaA01g05280D	11
BnaA01g05280D--BnaC01g00120D	16
BnaA01g05290D	2
BnaA01g05290D--BnaC01g00140D	3
BnaA01g05300D	176
BnaA01g05300D--BnaC01g00150D	350
BnaA01g05320D	1406
BnaA01g05320D--BnaC01g00170D	95
BnaA01g05320D--BnaCnng71840D	8
BnaA01g05370D	47
BnaA01g05370D--BnaC01g00230D	1
BnaA01g05380D	222
BnaA01g05380D--BnaC01g00240D	205
BnaA01g05390D	182
BnaA01g05400D--BnaC01g00270D	2
BnaA01g05410D	915
BnaA01g05410D--BnaC01g00280D	230
BnaA01g05420D	11
BnaA01g05420D--BnaC01g00290D	4
BnaA01g05430D	2
BnaA01g05450D	171
BnaA01g05450D--BnaC01g00330D	190
BnaA01g05480D	64
BnaA01g05480D--BnaC01g00350D	56
BnaA01g05480D--BnaC01g00350D--BnaA07g01740D	6
BnaA01g05490D	139
BnaA01g05490D--BnaC01g40650D	4
BnaA01g05490D--BnaC01g40660D	27
BnaA01g05500D	9
BnaA01g05510D	106
BnaA01g05510D--BnaC01g00370D	216
BnaA01g05530D	215
BnaA01g05530D--BnaC01g00410D	48
BnaA01g05530D--BnaC01g00410D--BnaC06g43280D	4
BnaA01g05540D	76
BnaA01g05540D--BnaC01g00420D	13
BnaA01g05550D	10
BnaA01g05560D	13
BnaA01g05560D--BnaC01g00440D	5
BnaA01g05570D	3
BnaA01g05570D--BnaC01g00430D	2
BnaA01g05570D--BnaC01g00450D	4
BnaA01g05610D	150
BnaA01g05610D--BnaA06g40470D--BnaA06g40510D	9
BnaA01g05610D--BnaA06g40510D	20
BnaA01g05610D--BnaC01g00490D	256
BnaA01g05610D--BnaC01g00490D--BnaA06g40470D--BnaA06g40510D	15
BnaA01g05610D--BnaC01g00490D--BnaA06g40510D	1
BnaA01g05610D--BnaC01g00490D--BnaC03g76410D	23
BnaA01g05610D--BnaC03g76410D	9
BnaA01g05620D	6
BnaA01g05620D--BnaC01g00510D	6
BnaA01g05630D	16
BnaA01g05630D--BnaC01g00520D	1
BnaA01g05630D--BnaC01g00540D	4
BnaA01g05660D	186
BnaA01g05660D--BnaC01g00520D--BnaC01g00540D	6
BnaA01g05660D--BnaC01g00540D	59
BnaA01g05670D	822
BnaA01g05670D--BnaC01g00550D	417
BnaA01g05670D--BnaC01g00550D--BnaC03g76360D	45
BnaA01g05680D	22
BnaA01g05680D--BnaC01g00560D	4
BnaA01g05690D	97
BnaA01g05690D--BnaC01g00570D	63
BnaA01g05690D--BnaC01g00570D--BnaCnng62920D	1
BnaA01g05690D--BnaCnng62920D	3
BnaA01g05720D	1
BnaA01g05720D--BnaC01g00600D	4
BnaA01g05730D	19
BnaA01g05730D--BnaC01g00610D	6
BnaA01g05760D	16
BnaA01g05770D	13
BnaA01g05780D	58
BnaA01g05800D	16
BnaA01g05810D	39
BnaA01g05820D	22
BnaA01g05830D	50
BnaA01g05840D	65
BnaA01g05860D	1
BnaA01g05890D	47
BnaA01g05900D	74
BnaA01g05920D	428
BnaA01g05930D	21
BnaA01g05940D	20
BnaA01g05950D	88
BnaA01g05960D	199
BnaA01g05960D--BnaC03g67710D	27
BnaA01g05970D	17
BnaA01g05980D	5
BnaA01g05990D	89
BnaA01g06000D	26
BnaA01g06010D	309
BnaA01g06020D	150
BnaA01g06030D	50
BnaA01g06040D	75
BnaA01g06060D	3
BnaA01g06080D	17
BnaA01g06090D	9
BnaA01g06100D	61
BnaA01g06110D	1
BnaA01g06120D	13
BnaA01g06130D	56
BnaA01g06130D--BnaC03g77420D	1
BnaA01g06160D	29
BnaA01g06170D	28
BnaA01g06180D	243
BnaA01g06190D	23
BnaA01g06210D	56
BnaA01g06220D	107
BnaA01g06230D	29
BnaA01g06240D	16
BnaA01g06250D	103
BnaA01g06260D	15
BnaA01g06270D	19
BnaA01g06280D	1
BnaA01g06290D	3
BnaA01g06300D	1
BnaA01g06310D	11
BnaA01g06330D	98
BnaA01g06340D	97
BnaA01g06350D	68
BnaA01g06370D	16
BnaA01g06370D--BnaAnng29890D	10
BnaA01g06380D	12
BnaA01g06380D--BnaAnng29900D	52
BnaA01g06390D	6
BnaA01g06410D	5
BnaA01g06410D--BnaAnng32430D	4
BnaA01g06420D	232
BnaA01g06420D--BnaA01g06350D	1
BnaA01g06430D	11
BnaA01g06440D	506
BnaA01g06440D--BnaA05g26280D	96
BnaA01g06450D	2
BnaA01g06450D--BnaA01g06370D	2
BnaA01g06460D	72
BnaA01g06460D--BnaA01g06380D	21
BnaA01g06460D--BnaA01g06380D--BnaAnng29900D	2
BnaA01g06460D--BnaA01g06390D	11
BnaA01g06490D	32
BnaA01g06500D	45
BnaA01g06520D	23
BnaA01g06530D	445
BnaA01g06540D	97
BnaA01g06550D	5
BnaA01g06570D	8
BnaA01g06600D	355
BnaA01g06610D	120
BnaA01g06610D--BnaA03g50170D	8
BnaA01g06610D--BnaC04g08650D--BnaA03g50170D	15
BnaA01g06610D--BnaCnng70410D	136
BnaA01g06640D	9
BnaA01g06660D	5
BnaA01g06670D	76
BnaA01g06680D	77
BnaA01g06690D	4
BnaA01g06700D	51
BnaA01g06710D	33
BnaA01g06730D	166
BnaA01g06740D	65
BnaA01g06750D	36
BnaA01g06760D	75
BnaA01g06760D--BnaA03g50040D	3
BnaA01g06780D	83
BnaA01g06800D	172
BnaA01g06800D--BnaAnng10960D	6
BnaA01g06810D	117
BnaA01g06820D	4335
BnaA01g06820D--BnaAnng23670D	2883
BnaA01g06830D	350
BnaA01g06830D--BnaCnng52220D	240
BnaA01g06850D	118
BnaA01g06850D--BnaAnng10840D	2
BnaA01g06860D	79
BnaA01g06870D	2
BnaA01g06890D	4
BnaA01g06900D	3
BnaA01g06910D	34
BnaA01g06910D--BnaC07g42330D	1
BnaA01g06940D	56
BnaA01g06950D	22
BnaA01g06970D	24
BnaA01g06980D	71
BnaA01g06990D	54
BnaA01g07000D	346
BnaA01g07010D	17
BnaA01g07020D	9
BnaA01g07030D	1
BnaA01g07050D	33
BnaA01g07050D--BnaCnng73910D	77
BnaA01g07050D--BnaCnng73910D--BnaUnng04640D	4
BnaA01g07060D	33
BnaA01g07070D	2
BnaA01g07090D	2
BnaA01g07090D--BnaC07g42220D	1
BnaA01g07100D	85
BnaA01g07110D	34
BnaA01g07120D	10
BnaA01g07130D	8
BnaA01g07140D	155
BnaA01g07150D	36
BnaA01g07160D	38
BnaA01g07170D	87
BnaA01g07180D	5
BnaA01g07190D	127
BnaA01g07200D	31
BnaA01g07200D--BnaCnng42150D	1
BnaA01g07210D	1
BnaA01g07220D	77
BnaA01g07240D	47
BnaA01g07250D	17
BnaA01g07260D	4
BnaA01g07270D	138
BnaA01g07280D	30
BnaA01g07290D	19
BnaA01g07320D	31
BnaA01g07330D	57
BnaA01g07340D	109
BnaA01g07340D--BnaC07g41980D	16
BnaA01g07350D	154
BnaA01g07360D	189
BnaA01g07400D	14
BnaA01g07400D--BnaAnng28780D	2
BnaA01g07420D	114
BnaA01g07430D	56
BnaA01g07440D	21
BnaA01g07450D	325
BnaA01g07460D	17
BnaA01g07470D	218
BnaA01g07480D	82
BnaA01g07530D	2
BnaA01g07540D	109
BnaA01g07550D	19
BnaA01g07600D	3
BnaA01g07610D	123
BnaA01g07620D	51
BnaA01g07640D	87
BnaA01g07650D--BnaA01g07630D	1
BnaA01g07660D	50
BnaA01g07660D--BnaA09g10060D	4
BnaA01g07670D	2
BnaA01g07690D	98
BnaA01g07690D--BnaCnng53100D	82
BnaA01g07700D	1
BnaA01g07710D	1
BnaA01g07720D	32
BnaA01g07720D--BnaAnng17710D	92
BnaA01g07750D	116
BnaA01g07750D--BnaAnng17740D	37
BnaA01g07780D	1
BnaA01g07790D--BnaAnng33770D	17
BnaA01g07800D	6
BnaA01g07800D--BnaA01g07780D--BnaCnng20270D--BnaCnng54180D--BnaAnng24860D--BnaAnng33770D	2
BnaA01g07800D--BnaAnng24860D	20
BnaA01g07800D--BnaAnng24860D--BnaAnng33770D	61
BnaA01g07800D--BnaAnng33770D	6
BnaA01g07800D--BnaCnng20270D--BnaCnng54180D--BnaAnng24860D--BnaAnng33770D	9
BnaA01g07810D	17
