Gene	S18
BnaA01g01800D	151
BnaA01g01800D--BnaC03g62490D	5
BnaA01g01810D	39
BnaA01g01840D	6
BnaA01g01850D	1
BnaA01g01870D	5
BnaA01g01880D	7
BnaA01g01900D	66
BnaA01g01910D	16
BnaA01g01910D--BnaA03g53400D	1
BnaA01g01920D	15
BnaA01g01930D	8
BnaA01g01940D	2
BnaA01g01950D	19
BnaA01g01960D	28
BnaA01g01970D	171
BnaA01g01980D	701
BnaA01g01980D--BnaA08g14990D--BnaC03g62300D	2
BnaA01g01990D	241
BnaA01g02000D	3
BnaA01g02020D	22
BnaA01g02040D	11
BnaA01g02050D	156
BnaA01g02060D	68
BnaA01g02070D	27
BnaA01g02080D	11
BnaA01g02090D	442
BnaA01g02090D--BnaA03g53250D	5
BnaA01g02100D	144
BnaA01g02100D--BnaCnng48010D	68
BnaA01g02110D	16
BnaA01g02120D	18
BnaA01g02130D	20
BnaA01g02150D	39
BnaA01g02160D	165
BnaA01g02170D	79
BnaA01g02180D	147
BnaA01g02180D--BnaC03g65330D	1
BnaA01g02190D	157
BnaA01g02190D--BnaC03g65340D	1
BnaA01g02200D	1
BnaA01g02210D	16
BnaA01g02220D	100
BnaA01g02240D	7
BnaA01g02250D	15
BnaA01g02260D	65
BnaA01g02270D	34
BnaA01g02290D	20
BnaA01g02290D--BnaA03g36410D--BnaA09g18610D--BnaA09g54090D--BnaAnng14090D--BnaA03g58820D	2
BnaA01g02290D--BnaA09g54090D	26
BnaA01g02300D	109
BnaA01g02320D	15
BnaA01g02330D	45
BnaA01g02330D--BnaA10g27560D	2
BnaA01g02330D--BnaCnng03870D	1
BnaA01g02340D	516
BnaA01g02350D	4
BnaA01g02350D--BnaA09g41790D	19
BnaA01g02350D--BnaC03g65720D--BnaA09g41790D--BnaAnng15360D	1
BnaA01g02360D--BnaA09g41780D	1
BnaA01g02370D	363
BnaA01g02390D	1
BnaA01g02410D	2
BnaA01g02410D--BnaUnng01620D	1
BnaA01g02420D	13
BnaA01g02430D	8
BnaA01g02440D	209
BnaA01g02450D	4
BnaA01g02460D	368
BnaA01g02460D--BnaA01g02450D	1
BnaA01g02470D	32
BnaA01g02470D--BnaA08g11020D	1
BnaA01g02480D	13
BnaA01g02490D	153
BnaA01g02490D--BnaA01g33400D--BnaC01g39890D--BnaC03g33960D--BnaC05g47000D	3
BnaA01g02490D--BnaA03g52970D	3
BnaA01g02490D--BnaC05g47000D	9
BnaA01g02500D	55
BnaA01g02510D	10
BnaA01g02520D	16
BnaA01g02520D--BnaA08g11060D	1
BnaA01g02530D	175
BnaA01g02540D	212
BnaA01g02550D	18
BnaA01g02560D	1
BnaA01g02570D	40
BnaA01g02580D	1
BnaA01g02580D--BnaA08g11090D--BnaC03g65940D	3
BnaA01g02590D	81
BnaA01g02600D	52
BnaA01g02610D	36
BnaA01g02620D	383
BnaA01g02630D	40
BnaA01g02640D	243
BnaA01g02640D--BnaA08g11150D--BnaC03g66050D	24
BnaA01g02650D	362
BnaA01g02660D	127
BnaA01g02660D--BnaA08g11160D--BnaC03g66080D	1
BnaA01g02670D	252
BnaA01g02670D--BnaA08g11170D	2
BnaA01g02670D--BnaA08g11170D--BnaC03g66090D	13
BnaA01g02670D--BnaC03g29080D	1
BnaA01g02670D--BnaC03g66090D	26
BnaA01g02690D	87
BnaA01g02690D--BnaC03g66110D	1
BnaA01g02710D	2
BnaA01g02720D	1
BnaA01g02740D	59
BnaA01g02770D	67
BnaA01g02780D	142
BnaA01g02790D	25
BnaA01g02790D--BnaCnng65330D	4
BnaA01g02800D	50
BnaA01g02800D--BnaCnng65340D	8
BnaA01g02800D--BnaCnng65740D	3
BnaA01g02810D	158
BnaA01g02810D--BnaCnng65730D	85
BnaA01g02820D	36
BnaA01g02830D	58
BnaA01g02840D	32
BnaA01g02840D--BnaC03g45080D	3
BnaA01g02850D	8
BnaA01g02860D	509
BnaA01g02870D	21
BnaA01g02880D	110
BnaA01g02890D	2
BnaA01g02900D	8
BnaA01g02910D	113
BnaA01g02920D	60
BnaA01g02920D--BnaCnng62850D	32
BnaA01g02930D	35
BnaA01g02940D	357
BnaA01g02950D	141
BnaA01g02950D--BnaA03g50930D	21
BnaA01g02950D--BnaC03g77060D	1
BnaA01g02970D	35
BnaA01g02970D--BnaA08g11350D--BnaA03g50910D--BnaC03g77070D	1
BnaA01g02970D--BnaA08g11350D--BnaC03g77070D	18
BnaA01g02970D--BnaA08g11350D--BnaC03g77070D--BnaCnng64910D	14
BnaA01g02970D--BnaCnng64910D	30
BnaA01g02980D	28
BnaA01g02990D	29
BnaA01g03010D	37
BnaA01g03020D	2
BnaA01g03020D--BnaA08g11380D	1
BnaA01g03040D--BnaA03g50880D	1
BnaA01g03050D	316
BnaA01g03050D--BnaA09g08500D	8
BnaA01g03050D--BnaC06g20070D	51
BnaA01g03050D--BnaC06g20070D--BnaC03g77220D	2
BnaA01g03050D--BnaC06g20080D	12
BnaA01g03050D--BnaC06g20080D--BnaA08g11610D--BnaC03g77220D	31
BnaA01g03050D--BnaC06g20080D--BnaA09g08500D--BnaA08g11610D--BnaC03g77220D	1
BnaA01g03050D--BnaC06g20080D--BnaC03g77220D	15
BnaA01g03060D	351
BnaA01g03070D	41
BnaA01g03090D	2
BnaA01g03100D	21
BnaA01g03110D	7
BnaA01g03110D--BnaAnng41460D	1
BnaA01g03120D	20
BnaA01g03130D	6
BnaA01g03140D	2
BnaA01g03150D	153
BnaA01g03170D	1
BnaA01g03180D	1
BnaA01g03180D--BnaA01g03170D	2
BnaA01g03200D	371
BnaA01g03210D	29
BnaA01g03210D--BnaC02g13880D	3
BnaA01g03220D	4
BnaA01g03220D--BnaAnng34680D	3
BnaA01g03230D	56
BnaA01g03230D--BnaA08g11450D	1
BnaA01g03230D--BnaC03g66410D--BnaA08g11450D	9
BnaA01g03230D--BnaC04g25670D	13
BnaA01g03240D	96
BnaA01g03260D	15
BnaA01g03270D	97
BnaA01g03280D	31
BnaA01g03290D	2
BnaA01g03290D--BnaC03g66430D	2
BnaA01g03300D	18
BnaA01g03310D	57
BnaA01g03320D	102
BnaA01g03330D	25
BnaA01g03340D	13
BnaA01g03350D	17
BnaA01g03360D	15
BnaA01g03360D--BnaA03g52570D	3
BnaA01g03360D--BnaA08g11540D	1
BnaA01g03370D	52
BnaA01g03380D	97
BnaA01g03390D	45
BnaA01g03400D	192
BnaA01g03410D	38
BnaA01g03410D--BnaAnng40740D	10
BnaA01g03420D	11
BnaA01g03430D	86
BnaA01g03440D	66
BnaA01g03450D	42
BnaA01g03460D	56
BnaA01g03470D	4
BnaA01g03480D	46
BnaA01g03500D	10
BnaA01g03510D	69
BnaA01g03510D--BnaA08g11770D	1
BnaA01g03520D	11
BnaA01g03520D--BnaC03g66590D--BnaA08g11780D	1
BnaA01g03530D	15
BnaA01g03530D--BnaA03g52500D--BnaAnng37460D	3
BnaA01g03540D	14
BnaA01g03540D--BnaCnng66970D	2
BnaA01g03550D	52
BnaA01g03560D	43
BnaA01g03570D	6
BnaA01g03580D	60
BnaA01g03590D	60
BnaA01g03600D	85
BnaA01g03600D--BnaA03g52440D	7
BnaA01g03610D	146
BnaA01g03620D	5
BnaA01g03630D	126
BnaA01g03630D--BnaC03g66740D--BnaA08g11880D--BnaA03g52420D	1
BnaA01g03640D	91
BnaA01g03640D--BnaA03g52400D	1
BnaA01g03640D--BnaC01g40760D	66
BnaA01g03640D--BnaCnng63540D	29
BnaA01g03650D	35
BnaA01g03660D	2
BnaA01g03670D	5
BnaA01g03680D	133
BnaA01g03730D	24
BnaA01g03740D	6
BnaA01g03780D	2
BnaA01g03790D	324
BnaA01g03790D--BnaA08g11910D	1
BnaA01g03800D	87
BnaA01g03810D	39
BnaA01g03810D--BnaAnng32060D	20
BnaA01g03830D	12
BnaA01g03830D--BnaA03g52330D	3
BnaA01g03840D	158
BnaA01g03840D--BnaA03g52320D	5
BnaA01g03850D	1
BnaA01g03860D	3390
BnaA01g03880D	77
BnaA01g03890D	6
BnaA01g03910D	1
BnaA01g03940D	2
BnaA01g03950D--BnaA01g03890D	10
BnaA01g03960D	31
BnaA01g03960D--BnaA01g03910D	1
BnaA01g03990D--BnaC07g08330D--BnaC07g22310D--BnaC02g23020D--BnaA08g03270D	1
BnaA01g04000D	266
BnaA01g04010D	25
BnaA01g04020D	14
BnaA01g04030D	110
BnaA01g04040D	15
BnaA01g04050D	4
BnaA01g04070D	2
BnaA01g04080D	3
BnaA01g04100D	249
BnaA01g04110D	5
BnaA01g04120D	15
BnaA01g04120D--BnaA03g02750D--BnaA08g12000D--BnaC03g66890D	1
BnaA01g04130D	96
BnaA01g04140D	3
BnaA01g04150D	1
BnaA01g04160D	11
BnaA01g04200D	137
BnaA01g04200D--BnaA08g12030D	2
BnaA01g04200D--BnaA08g12030D--BnaC03g66920D	1
BnaA01g04220D	9
BnaA01g04220D--BnaA03g52170D	1
BnaA01g04230D--BnaA01g34740D	60
BnaA01g04270D	25
BnaA01g04280D	9
BnaA01g04290D	21
BnaA01g04290D--BnaA08g12070D--BnaC03g67000D	1
BnaA01g04290D--BnaC03g67000D	1
BnaA01g04300D	43
BnaA01g04310D	28
BnaA01g04340D	56
BnaA01g04360D	263
BnaA01g04380D	23
BnaA01g04380D--BnaCnng59900D	3
BnaA01g04380D--BnaCnng61020D	18
BnaA01g04390D	57
BnaA01g04390D--BnaA01g04380D	41
BnaA01g04390D--BnaA01g04380D--BnaCnng59900D	9
BnaA01g04390D--BnaA01g04380D--BnaCnng61020D	3
BnaA01g04390D--BnaCnng59900D	44
BnaA01g04390D--BnaCnng61020D	6
BnaA01g04420D	208
BnaA01g04430D	22
BnaA01g04440D	52
BnaA01g04450D	153
BnaA01g04460D	51
BnaA01g04470D	9
BnaA01g04480D	134
BnaA01g04480D--BnaA03g52120D	1
BnaA01g04480D--BnaA08g12150D	1
BnaA01g04480D--BnaC03g67130D	1
BnaA01g04490D	1
BnaA01g04510D	101
BnaA01g04510D--BnaA08g12170D	22
BnaA01g04510D--BnaC03g67270D	1
BnaA01g04520D	120
BnaA01g04520D--BnaC03g67280D	6
BnaA01g04540D	84
BnaA01g04540D--BnaA08g12190D--BnaC03g67290D	1
BnaA01g04550D	57
BnaA01g04560D	1
BnaA01g04570D	17
BnaA01g04580D	11
BnaA01g04590D	69
BnaA01g04600D	617
BnaA01g04600D--BnaA03g52020D	12
BnaA01g04610D	17
BnaA01g04620D	263
BnaA01g04630D	1
BnaA01g04640D	31
BnaA01g04650D	22
BnaA01g04660D	311
BnaA01g04660D--BnaA08g12240D	1
BnaA01g04670D	68
BnaA01g04680D	17
BnaA01g04700D	425
BnaA01g04710D	16
BnaA01g04720D	10
BnaA01g04730D	106
BnaA01g04740D	2829
BnaA01g04750D	226
BnaA01g04750D--BnaC02g17910D	12
BnaA01g04750D--BnaC02g17910D--BnaC02g46090D	2
BnaA01g04750D--BnaC02g17920D	3
BnaA01g04750D--BnaC02g46090D	2
BnaA01g04760D	62
BnaA01g04760D--BnaA08g30620D	18
BnaA01g04770D	145
BnaA01g04780D	60
BnaA01g04780D--BnaA08g30600D	1
BnaA01g04790D	72
BnaA01g04800D	27
BnaA01g04840D	104
BnaA01g04850D	240
BnaA01g04860D	30
BnaA01g04870D	72
BnaA01g04880D	33
BnaA01g04890D	381
BnaA01g04900D	2
BnaA01g04910D	247
BnaA01g04910D--BnaA03g51850D	2
BnaA01g04920D	148
BnaA01g04930D	3
BnaA01g04950D	5
BnaA01g04950D--BnaA03g13990D--BnaA02g02380D	3
BnaA01g04970D	72
BnaA01g04980D	166
BnaA01g04980D--BnaC01g40770D	16
BnaA01g05000D	2
BnaA01g05010D	30
BnaA01g05020D	44
BnaA01g05040D	38
BnaA01g05060D	30
BnaA01g05070D	60
BnaA01g05080D	77
BnaA01g05080D--BnaA03g51720D--BnaCnng51890D	3
BnaA01g05080D--BnaA08g07530D	58
BnaA01g05090D	22
BnaA01g05090D--BnaA08g12370D	8
BnaA01g05100D	53
BnaA01g05110D	107
BnaA01g05110D--BnaA08g12390D	2
BnaA01g05120D	366
BnaA01g05130D	169
BnaA01g05130D--BnaA02g00470D--BnaA09g17440D--BnaC02g00390D--BnaC03g77310D--BnaA08g30710D	3
BnaA01g05130D--BnaA02g00470D--BnaC09g46300D--BnaA09g17440D--BnaC02g00390D--BnaC03g77310D	1
BnaA01g05130D--BnaA03g02870D--BnaC03g04230D	2
BnaA01g05130D--BnaA09g17440D--BnaC03g77310D	13
BnaA01g05130D--BnaA09g17440D--BnaC03g77310D--BnaA08g30710D	35
BnaA01g05130D--BnaC03g04230D	2
BnaA01g05130D--BnaC03g04230D--BnaC09g46300D--BnaC03g77310D	7
BnaA01g05130D--BnaC03g77310D	21
BnaA01g05130D--BnaC09g46300D	14
BnaA01g05130D--BnaC09g46300D--BnaA09g17440D--BnaC03g77310D	5
BnaA01g05140D	14
BnaA01g05170D	25
BnaA01g05170D--BnaCnng52390D	255
BnaA01g05180D	704
BnaA01g05190D	93
BnaA01g05190D--BnaC01g00010D	96
BnaA01g05210D	2
BnaA01g05210D--BnaC01g00030D	1
BnaA01g05220D	133
BnaA01g05220D--BnaC01g00040D	64
BnaA01g05230D	35
BnaA01g05230D--BnaC01g00050D	43
BnaA01g05240D	99
BnaA01g05240D--BnaC01g00060D	28
BnaA01g05270D	8
BnaA01g05270D--BnaC01g00110D	7
BnaA01g05280D	23
BnaA01g05280D--BnaC01g00120D	30
BnaA01g05290D--BnaC01g00140D	2
BnaA01g05300D	199
BnaA01g05300D--BnaC01g00150D	394
BnaA01g05320D	325
BnaA01g05320D--BnaC01g00170D	20
BnaA01g05370D	52
BnaA01g05370D--BnaC01g00230D	2
BnaA01g05380D	315
BnaA01g05380D--BnaC01g00240D	221
BnaA01g05390D	87
BnaA01g05400D--BnaC01g00270D	5
BnaA01g05410D	315
BnaA01g05410D--BnaC01g00280D	45
BnaA01g05420D	10
BnaA01g05420D--BnaC01g00290D	2
BnaA01g05430D	3
BnaA01g05450D	30
BnaA01g05450D--BnaC01g00330D	72
BnaA01g05480D	26
BnaA01g05480D--BnaC01g00350D	24
BnaA01g05480D--BnaC01g00350D--BnaA07g01740D	3
BnaA01g05490D	99
BnaA01g05490D--BnaC01g40650D	6
BnaA01g05490D--BnaC01g40660D	22
BnaA01g05500D	11
BnaA01g05510D	74
BnaA01g05510D--BnaC01g00370D	196
BnaA01g05520D	6
BnaA01g05520D--BnaC01g00400D	9
BnaA01g05530D	170
BnaA01g05530D--BnaC01g00410D	41
BnaA01g05530D--BnaC01g00410D--BnaC06g43280D	9
BnaA01g05540D	236
BnaA01g05540D--BnaC01g00420D	45
BnaA01g05550D	21
BnaA01g05560D	20
BnaA01g05560D--BnaC01g00440D	2
BnaA01g05570D	5
BnaA01g05570D--BnaC01g00450D	4
BnaA01g05610D	92
BnaA01g05610D--BnaA06g40510D	9
BnaA01g05610D--BnaC01g00490D	161
BnaA01g05610D--BnaC01g00490D--BnaA06g40470D--BnaA06g40510D	9
BnaA01g05610D--BnaC01g00490D--BnaA06g40510D	2
BnaA01g05610D--BnaC01g00490D--BnaC03g76410D	7
BnaA01g05610D--BnaC03g76410D	4
BnaA01g05620D	39
BnaA01g05620D--BnaC01g00510D	30
BnaA01g05630D	2
BnaA01g05660D	52
BnaA01g05660D--BnaC01g00520D--BnaC01g00540D	3
BnaA01g05660D--BnaC01g00540D	10
BnaA01g05670D	301
BnaA01g05670D--BnaC01g00550D	239
BnaA01g05670D--BnaC01g00550D--BnaC03g76360D	18
BnaA01g05690D	146
BnaA01g05690D--BnaC01g00570D	70
BnaA01g05690D--BnaCnng62920D	1
BnaA01g05700D	3
BnaA01g05720D	138
BnaA01g05720D--BnaC01g00600D	193
BnaA01g05730D	6
BnaA01g05730D--BnaC01g00610D	1
BnaA01g05760D	10
BnaA01g05770D	13
BnaA01g05780D	42
BnaA01g05800D	12
BnaA01g05810D	30
BnaA01g05820D	30
BnaA01g05830D	40
BnaA01g05840D	474
BnaA01g05890D	97
BnaA01g05900D	40
BnaA01g05920D	167
BnaA01g05930D	2
BnaA01g05950D	81
BnaA01g05960D	22
BnaA01g05960D--BnaC03g67710D	5
BnaA01g05980D	13
BnaA01g05990D	78
BnaA01g06000D	26
BnaA01g06010D	195
BnaA01g06020D	166
BnaA01g06030D	43
BnaA01g06040D	39
BnaA01g06090D	10
BnaA01g06100D	127
BnaA01g06110D	3
BnaA01g06120D	7
BnaA01g06130D	36
BnaA01g06140D	1
BnaA01g06150D	4
BnaA01g06160D	33
BnaA01g06170D	16
BnaA01g06180D	623
BnaA01g06190D	302
BnaA01g06210D	32
BnaA01g06220D	370
BnaA01g06230D	5
BnaA01g06240D	17
BnaA01g06250D	53
BnaA01g06270D	5
BnaA01g06280D	1
BnaA01g06290D	2
BnaA01g06300D	1
BnaA01g06310D	53
BnaA01g06330D	150
BnaA01g06340D	119
BnaA01g06350D	76
BnaA01g06370D	45
BnaA01g06370D--BnaAnng29890D	10
BnaA01g06380D	18
BnaA01g06380D--BnaAnng29900D	31
BnaA01g06390D	10
BnaA01g06390D--BnaA03g50480D	1
BnaA01g06410D	8
BnaA01g06410D--BnaAnng32430D	4
BnaA01g06420D	183
BnaA01g06430D--BnaAnng30640D	1
BnaA01g06440D	327
BnaA01g06440D--BnaA05g26280D	81
BnaA01g06450D	2
BnaA01g06450D--BnaA01g06370D	3
BnaA01g06460D	63
BnaA01g06460D--BnaA01g06380D	15
BnaA01g06460D--BnaA01g06380D--BnaAnng29900D	5
BnaA01g06460D--BnaA01g06390D	12
BnaA01g06470D	6
BnaA01g06490D	20
BnaA01g06520D	23
BnaA01g06530D	287
BnaA01g06540D	177
BnaA01g06550D	5
BnaA01g06570D	5
BnaA01g06600D	169
BnaA01g06610D	71
BnaA01g06610D--BnaA03g50170D	6
BnaA01g06610D--BnaC04g08650D--BnaA03g50170D	10
BnaA01g06610D--BnaCnng70410D	113
BnaA01g06620D	1
BnaA01g06640D	12
BnaA01g06660D	7
BnaA01g06670D	49
BnaA01g06680D	41
BnaA01g06690D	1
BnaA01g06700D	163
BnaA01g06730D	27
BnaA01g06730D--BnaA03g50070D	1
BnaA01g06740D	5
BnaA01g06750D	27
BnaA01g06760D	43
BnaA01g06760D--BnaA03g50040D	1
BnaA01g06770D	26
BnaA01g06780D	69
BnaA01g06790D	4
BnaA01g06800D	291
BnaA01g06800D--BnaAnng10960D	5
BnaA01g06810D	113
BnaA01g06820D	1793
BnaA01g06820D--BnaAnng23670D	1243
BnaA01g06830D--BnaCnng52220D	2
BnaA01g06840D	1
BnaA01g06850D	115
BnaA01g06850D--BnaAnng10840D	1
BnaA01g06850D--BnaAnng10840D--BnaC07g50870D	2
BnaA01g06850D--BnaCnng29560D	1
BnaA01g06860D	45
BnaA01g06870D	8
BnaA01g06880D	1
BnaA01g06900D	1
BnaA01g06910D	18
BnaA01g06910D--BnaC07g42330D	3
BnaA01g06940D	106
BnaA01g06940D--BnaC07g42280D	1
BnaA01g06950D	1
BnaA01g06970D	17
BnaA01g06990D	47
BnaA01g07000D	186
BnaA01g07010D	15
BnaA01g07050D	34
BnaA01g07050D--BnaCnng73910D	83
BnaA01g07050D--BnaCnng73910D--BnaUnng04640D	1
BnaA01g07060D	36
BnaA01g07070D	1
BnaA01g07080D	2
BnaA01g07090D	235
BnaA01g07090D--BnaC07g42220D	1
BnaA01g07100D	102
BnaA01g07110D	27
BnaA01g07120D	18
BnaA01g07130D	14
BnaA01g07140D	112
BnaA01g07150D	44
BnaA01g07160D	23
BnaA01g07170D	110
BnaA01g07190D	119
BnaA01g07200D	34
BnaA01g07200D--BnaCnng42150D	13
BnaA01g07210D	2
BnaA01g07220D	48
BnaA01g07240D	58
BnaA01g07260D	1
BnaA01g07270D	83
BnaA01g07280D	89
BnaA01g07290D	35
BnaA01g07320D	16
BnaA01g07330D	37
BnaA01g07340D	44
BnaA01g07340D--BnaC07g41980D	8
BnaA01g07350D	138
BnaA01g07360D	153
BnaA01g07420D	51
BnaA01g07430D	56
BnaA01g07440D	16
BnaA01g07450D	158
BnaA01g07460D	41
BnaA01g07470D	97
BnaA01g07480D	69
BnaA01g07540D	79
BnaA01g07550D	61
BnaA01g07570D--BnaA01g07550D	2
BnaA01g07610D	184
BnaA01g07620D	37
BnaA01g07640D	79
BnaA01g07650D--BnaA01g07630D	2
BnaA01g07660D	55
BnaA01g07660D--BnaA09g10060D	1
BnaA01g07690D	110
BnaA01g07690D--BnaCnng53100D	53
BnaA01g07720D	11
BnaA01g07720D--BnaAnng17710D	21
BnaA01g07750D	199
BnaA01g07750D--BnaA03g55070D	2
BnaA01g07750D--BnaAnng17740D	93
BnaA01g07750D--BnaAnng17740D--BnaA03g55070D	1
BnaA01g07790D	2
BnaA01g07790D--BnaAnng33770D	52
BnaA01g07800D	28
BnaA01g07800D--BnaA01g07780D--BnaCnng20270D--BnaCnng54180D--BnaAnng24860D--BnaAnng33770D	8
BnaA01g07800D--BnaAnng24860D	50
BnaA01g07800D--BnaAnng24860D--BnaAnng33770D	98
BnaA01g07800D--BnaAnng33770D	20
BnaA01g07800D--BnaCnng20270D--BnaCnng54180D--BnaAnng24860D--BnaAnng33770D	26
BnaA01g07810D	41
BnaA01g07820D	77
