Gene	S17
BnaA01g00700D	62
BnaA01g00700D--BnaA10g05800D	18
BnaA01g00700D--BnaA10g05800D--BnaUnng02120D	23
BnaA01g00710D	17
BnaA01g00730D	1
BnaA01g00740D	1
BnaA01g00760D	31
BnaA01g00770D	316
BnaA01g00780D	68
BnaA01g00790D	12
BnaA01g00800D	58
BnaA01g00800D--BnaA08g15530D	3
BnaA01g00850D	131
BnaA01g00850D--BnaA08g17310D--BnaC05g16980D--BnaA09g37030D--BnaA05g27820D--BnaC02g23860D--BnaA09g01000D--BnaA07g00050D--BnaA06g17210D--BnaA03g13110D--BnaA01g25810D--BnaA01g30440D--BnaA06g03060D	1
BnaA01g00860D	49
BnaA01g00870D	12
BnaA01g00880D	38
BnaA01g00890D	65
BnaA01g00900D	35
BnaA01g00920D	120
BnaA01g00920D--BnaA08g15490D	2
BnaA01g00930D	464
BnaA01g00940D	26
BnaA01g00960D	17
BnaA01g00970D	70
BnaA01g00980D	165
BnaA01g00990D	173
BnaA01g01000D	341
BnaA01g01010D	10
BnaA01g01020D	396
BnaA01g01030D	30
BnaA01g01040D	87
BnaA01g01070D	29
BnaA01g01080D	21
BnaA01g01080D--BnaAnng18230D	7
BnaA01g01100D	57
BnaA01g01110D--BnaA08g15390D--BnaC03g61850D	1
BnaA01g01120D	29
BnaA01g01140D	4
BnaA01g01150D	104
BnaA01g01150D--BnaCnng53540D	10
BnaA01g01160D	1
BnaA01g01170D	56
BnaA01g01170D--BnaC01g40690D	17
BnaA01g01180D	78
BnaA01g01180D--BnaC01g40690D	51
BnaA01g01190D	1
BnaA01g01190D--BnaC01g40700D	35
BnaA01g01200D	11
BnaA01g01200D--BnaC01g40700D	15
BnaA01g01210D	136
BnaA01g01240D	39
BnaA01g01250D	13
BnaA01g01250D--BnaC07g51180D--BnaAnng19780D	2
BnaA01g01270D	61
BnaA01g01280D	5
BnaA01g01300D	1
BnaA01g01310D	359
BnaA01g01320D	3
BnaA01g01330D	609
BnaA01g01330D--BnaC07g51120D	8
BnaA01g01340D	80
BnaA01g01350D	2
BnaA01g01360D	22
BnaA01g01360D--BnaA07g05850D	24
BnaA01g01370D	17
BnaA01g01380D	3
BnaA01g01400D	479
BnaA01g01410D	47
BnaA01g01420D	185
BnaA01g01430D	133
BnaA01g01440D	3
BnaA01g01450D	21
BnaA01g01450D--BnaC03g61980D	1
BnaA01g01460D	54
BnaA01g01470D	512
BnaA01g01470D--BnaA08g15140D	17
BnaA01g01470D--BnaA08g15140D--BnaC07g03810D--BnaC03g62040D--BnaA07g02120D	17
BnaA01g01470D--BnaC03g62040D	45
BnaA01g01470D--BnaC06g01250D--BnaA08g15140D--BnaC07g03810D--BnaC03g62040D--BnaA07g02120D	1
BnaA01g01470D--BnaC06g01250D--BnaC07g03810D--BnaA07g02120D	9
BnaA01g01470D--BnaC07g03810D--BnaA07g02120D	43
BnaA01g01470D--BnaC07g03810D--BnaC03g62040D--BnaA07g02120D	2
BnaA01g01480D	24
BnaA01g01490D	6
BnaA01g01500D	31
BnaA01g01500D--BnaC05g36610D	3
BnaA01g01520D	61
BnaA01g01520D--BnaC01g40730D	53
BnaA01g01540D	31
BnaA01g01550D	508
BnaA01g01560D	143
BnaA01g01570D	10
BnaA01g01580D	12
BnaA01g01590D	16
BnaA01g01600D	37
BnaA01g01620D	14
BnaA01g01630D	106
BnaA01g01650D	116
BnaA01g01660D	44
BnaA01g01670D	52
BnaA01g01680D	83
BnaA01g01690D	22
BnaA01g01700D	634
BnaA01g01700D--BnaA08g14870D	19
BnaA01g01700D--BnaA08g14870D--BnaC03g62580D	22
BnaA01g01700D--BnaC03g62580D	6
BnaA01g01750D	52
BnaA01g01750D--BnaC08g11060D	2
BnaA01g01760D	29
BnaA01g01770D	1
BnaA01g01780D	19
BnaA01g01790D	116
BnaA01g01800D	91
BnaA01g01800D--BnaC03g62490D	2
BnaA01g01810D	35
BnaA01g01840D	1
BnaA01g01870D	7
BnaA01g01880D	5
BnaA01g01900D	89
BnaA01g01910D	20
BnaA01g01910D--BnaA03g53400D	3
BnaA01g01920D	17
BnaA01g01930D	5
BnaA01g01940D	3
BnaA01g01950D	25
BnaA01g01960D	18
BnaA01g01970D	163
BnaA01g01980D	676
BnaA01g01980D--BnaA08g14990D--BnaC03g62300D	4
BnaA01g01990D	195
BnaA01g02000D	1
BnaA01g02020D	22
BnaA01g02030D	1
BnaA01g02040D	10
BnaA01g02050D	148
BnaA01g02060D	102
BnaA01g02070D	29
BnaA01g02070D--BnaA08g15010D	2
BnaA01g02070D--BnaC03g62270D	1
BnaA01g02080D	21
BnaA01g02090D	441
BnaA01g02090D--BnaA03g53250D	3
BnaA01g02100D	173
BnaA01g02100D--BnaCnng48010D	81
BnaA01g02110D	16
BnaA01g02120D	14
BnaA01g02130D	13
BnaA01g02150D	34
BnaA01g02160D	153
BnaA01g02170D	66
BnaA01g02180D	126
BnaA01g02190D	128
BnaA01g02190D--BnaA08g10790D--BnaC03g65340D	1
BnaA01g02190D--BnaC03g65340D	2
BnaA01g02200D	2
BnaA01g02210D	13
BnaA01g02220D	91
BnaA01g02240D	6
BnaA01g02250D	22
BnaA01g02260D	39
BnaA01g02270D	40
BnaA01g02290D	25
BnaA01g02290D--BnaA03g36410D--BnaA09g18610D--BnaA09g54090D--BnaAnng14090D--BnaA03g58820D	1
BnaA01g02290D--BnaA09g54090D	24
BnaA01g02300D	90
BnaA01g02320D	9
BnaA01g02330D	52
BnaA01g02330D--BnaCnng03870D	1
BnaA01g02340D	599
BnaA01g02350D	14
BnaA01g02350D--BnaA09g41790D	38
BnaA01g02350D--BnaA09g41790D--BnaAnng15360D	1
BnaA01g02370D	403
BnaA01g02380D	1
BnaA01g02410D	1
BnaA01g02410D--BnaUnng01620D	1
BnaA01g02420D	20
BnaA01g02430D	6
BnaA01g02440D	215
BnaA01g02450D	8
BnaA01g02460D	235
BnaA01g02460D--BnaA01g02450D	4
BnaA01g02470D	38
BnaA01g02470D--BnaA08g11020D	3
BnaA01g02470D--BnaC03g65880D--BnaA03g53000D	1
BnaA01g02480D	14
BnaA01g02490D	169
BnaA01g02490D--BnaA01g33400D--BnaC01g39890D--BnaC03g33960D--BnaC05g47000D	5
BnaA01g02490D--BnaC05g47000D	8
BnaA01g02490D--BnaC05g47000D--BnaAnng10670D	1
BnaA01g02500D	47
BnaA01g02510D	18
BnaA01g02520D	36
BnaA01g02520D--BnaA08g11060D	1
BnaA01g02520D--BnaC03g65910D	1
BnaA01g02530D	193
BnaA01g02540D	220
BnaA01g02550D	16
BnaA01g02560D	3
BnaA01g02570D	48
BnaA01g02580D	3
BnaA01g02590D	97
BnaA01g02600D	36
BnaA01g02610D	50
BnaA01g02620D	244
BnaA01g02630D	42
BnaA01g02640D	283
BnaA01g02640D--BnaA08g11150D--BnaC03g66050D	26
BnaA01g02650D	231
BnaA01g02650D--BnaA03g52860D	1
BnaA01g02660D	128
BnaA01g02670D	296
BnaA01g02670D--BnaA08g11170D	5
BnaA01g02670D--BnaA08g11170D--BnaC03g66090D	13
BnaA01g02670D--BnaC03g29080D	1
BnaA01g02670D--BnaC03g66090D	23
BnaA01g02690D	63
BnaA01g02690D--BnaC03g66110D	1
BnaA01g02710D	3
BnaA01g02720D	1
BnaA01g02740D	61
BnaA01g02750D	1
BnaA01g02770D	54
BnaA01g02780D	166
BnaA01g02790D	32
BnaA01g02790D--BnaCnng65330D	7
BnaA01g02800D	57
BnaA01g02800D--BnaCnng65340D	4
BnaA01g02800D--BnaCnng65740D	9
BnaA01g02810D	155
BnaA01g02810D--BnaCnng65730D	63
BnaA01g02820D	46
BnaA01g02830D	66
BnaA01g02840D	46
BnaA01g02840D--BnaC03g45080D	9
BnaA01g02850D	8
BnaA01g02860D	555
BnaA01g02870D	20
BnaA01g02880D	121
BnaA01g02900D	4
BnaA01g02910D	113
BnaA01g02920D	53
BnaA01g02920D--BnaCnng62850D	29
BnaA01g02930D	37
BnaA01g02940D	358
BnaA01g02950D	115
BnaA01g02950D--BnaA03g50930D	15
BnaA01g02970D	26
BnaA01g02970D--BnaA03g50910D--BnaCnng64910D	1
BnaA01g02970D--BnaA08g11350D--BnaC03g77070D	13
BnaA01g02970D--BnaA08g11350D--BnaC03g77070D--BnaCnng64910D	8
BnaA01g02970D--BnaCnng64910D	28
BnaA01g02980D	24
BnaA01g02990D	18
BnaA01g03010D	47
BnaA01g03020D	1
BnaA01g03040D	1
BnaA01g03040D--BnaA03g50880D	1
BnaA01g03040D--BnaC03g77200D	1
BnaA01g03050D	238
BnaA01g03050D--BnaA09g08500D	6
BnaA01g03050D--BnaC06g20070D	50
BnaA01g03050D--BnaC06g20080D	10
BnaA01g03050D--BnaC06g20080D--BnaA08g11610D--BnaC03g77220D	21
BnaA01g03050D--BnaC06g20080D--BnaC03g77220D	5
BnaA01g03060D	299
BnaA01g03070D	42
BnaA01g03090D	1
BnaA01g03100D	21
BnaA01g03110D	6
BnaA01g03120D	19
BnaA01g03130D	2
BnaA01g03140D	6
BnaA01g03150D	157
BnaA01g03170D	1
BnaA01g03180D--BnaA01g03170D	7
BnaA01g03200D	385
BnaA01g03210D	20
BnaA01g03210D--BnaC02g13880D	1
BnaA01g03220D	4
BnaA01g03220D--BnaA03g50630D	1
BnaA01g03220D--BnaAnng34680D	2
BnaA01g03230D	72
BnaA01g03230D--BnaA08g11450D	3
BnaA01g03230D--BnaC03g66410D--BnaA08g11450D	12
BnaA01g03230D--BnaC04g25670D	8
BnaA01g03240D	125
BnaA01g03260D	3
BnaA01g03270D	111
BnaA01g03280D	22
BnaA01g03290D	1
BnaA01g03290D--BnaC03g66430D--BnaA08g11470D	2
BnaA01g03300D	22
BnaA01g03310D	49
BnaA01g03320D	108
BnaA01g03330D	23
BnaA01g03340D	26
BnaA01g03350D	13
BnaA01g03360D	14
BnaA01g03360D--BnaA08g11540D	1
BnaA01g03370D	37
BnaA01g03380D	135
BnaA01g03390D	60
BnaA01g03400D	231
BnaA01g03410D	35
BnaA01g03410D--BnaAnng40740D	19
BnaA01g03420D	20
BnaA01g03430D	81
BnaA01g03440D	42
BnaA01g03450D	31
BnaA01g03460D	59
BnaA01g03480D	41
BnaA01g03500D	6
BnaA01g03510D	86
BnaA01g03510D--BnaA08g11770D	2
BnaA01g03520D	12
BnaA01g03520D--BnaC03g66590D--BnaA08g11780D	1
BnaA01g03530D	15
BnaA01g03540D	20
BnaA01g03540D--BnaCnng66970D	2
BnaA01g03550D	47
BnaA01g03560D	46
BnaA01g03560D--BnaA03g52450D	3
BnaA01g03570D	10
BnaA01g03570D--BnaC03g66670D	1
BnaA01g03580D	58
BnaA01g03590D	40
BnaA01g03600D	71
BnaA01g03600D--BnaA03g52440D	4
BnaA01g03600D--BnaC03g66710D--BnaA08g11850D	2
BnaA01g03610D	175
BnaA01g03620D	10
BnaA01g03630D	119
BnaA01g03630D--BnaA03g52420D	2
BnaA01g03630D--BnaC03g66740D--BnaA08g11880D	1
BnaA01g03640D	90
BnaA01g03640D--BnaA03g52400D	4
BnaA01g03640D--BnaC01g40760D	48
BnaA01g03640D--BnaCnng63540D	35
BnaA01g03650D	37
BnaA01g03650D--BnaA03g52390D	2
BnaA01g03660D	7
BnaA01g03670D	3
BnaA01g03680D	130
BnaA01g03730D	29
BnaA01g03740D	7
BnaA01g03780D	10
BnaA01g03790D	366
BnaA01g03790D--BnaA08g11910D	2
BnaA01g03790D--BnaC03g66770D	3
BnaA01g03790D--BnaC03g66770D--BnaA08g11910D	1
BnaA01g03800D	88
BnaA01g03810D	40
BnaA01g03810D--BnaAnng32060D	31
BnaA01g03820D	1
BnaA01g03830D	13
BnaA01g03830D--BnaA03g52330D	2
BnaA01g03840D	128
BnaA01g03840D--BnaA03g52320D	8
BnaA01g03850D	2
BnaA01g03860D	4191
BnaA01g03870D	1
BnaA01g03870D--BnaCnng23330D	1
BnaA01g03880D	71
BnaA01g03890D	14
BnaA01g03910D	2
BnaA01g03940D	1
BnaA01g03950D--BnaA01g03890D	6
BnaA01g03960D	39
BnaA01g03960D--BnaA01g03910D--BnaCnng75200D	2
BnaA01g03990D--BnaC07g08330D--BnaC07g22310D--BnaC02g23020D--BnaA08g03270D	1
BnaA01g04000D	349
BnaA01g04010D	30
BnaA01g04010D--BnaA03g52260D	1
BnaA01g04020D	12
BnaA01g04030D	111
BnaA01g04040D	17
BnaA01g04050D	2
BnaA01g04070D	2
BnaA01g04100D	292
BnaA01g04110D	15
BnaA01g04120D	15
BnaA01g04120D--BnaA03g02750D--BnaA08g12000D--BnaC03g66890D	1
BnaA01g04120D--BnaA08g12000D	1
BnaA01g04130D	106
BnaA01g04140D	1
BnaA01g04150D	2
BnaA01g04160D	19
BnaA01g04170D	1
BnaA01g04200D	118
BnaA01g04200D--BnaA03g52190D	1
BnaA01g04210D--BnaC03g66930D	2
BnaA01g04220D	8
BnaA01g04220D--BnaA03g52170D	1
BnaA01g04230D--BnaA01g34740D	62
BnaA01g04270D	19
BnaA01g04280D	5
BnaA01g04290D	21
BnaA01g04290D--BnaA08g12070D	1
BnaA01g04300D	54
BnaA01g04310D	25
BnaA01g04330D	4
BnaA01g04340D	56
BnaA01g04360D	312
BnaA01g04380D	25
BnaA01g04380D--BnaCnng59900D	8
BnaA01g04380D--BnaCnng61020D	21
BnaA01g04390D	53
BnaA01g04390D--BnaA01g04380D	41
BnaA01g04390D--BnaA01g04380D--BnaCnng59900D	9
BnaA01g04390D--BnaA01g04380D--BnaCnng61020D	3
BnaA01g04390D--BnaCnng59900D	58
BnaA01g04390D--BnaCnng61020D	6
BnaA01g04420D	102
BnaA01g04430D	40
BnaA01g04440D	91
BnaA01g04450D	160
BnaA01g04460D	39
BnaA01g04470D	21
BnaA01g04480D	139
BnaA01g04480D--BnaA03g52120D	2
BnaA01g04480D--BnaA08g12150D	1
BnaA01g04480D--BnaC03g67130D	2
BnaA01g04510D	141
BnaA01g04510D--BnaA08g12170D	15
BnaA01g04520D	168
BnaA01g04520D--BnaC03g67280D	2
BnaA01g04530D	1
BnaA01g04540D	123
BnaA01g04540D--BnaA08g12190D--BnaC03g67290D	1
BnaA01g04550D	101
BnaA01g04560D	4
BnaA01g04570D	22
BnaA01g04580D	10
BnaA01g04590D	79
BnaA01g04600D	713
BnaA01g04600D--BnaA03g52020D	12
BnaA01g04610D	21
BnaA01g04620D	297
BnaA01g04640D	47
BnaA01g04650D	36
BnaA01g04660D	341
BnaA01g04660D--BnaA08g12240D	4
BnaA01g04670D	45
BnaA01g04670D--BnaA03g51990D	1
BnaA01g04680D	12
BnaA01g04700D	430
BnaA01g04710D	27
BnaA01g04720D	10
BnaA01g04730D	123
BnaA01g04740D	2832
BnaA01g04750D	265
BnaA01g04750D--BnaC02g17910D	11
BnaA01g04750D--BnaC02g17910D--BnaC02g46090D	5
BnaA01g04750D--BnaC02g46090D	4
BnaA01g04760D	97
BnaA01g04760D--BnaA08g30620D	23
BnaA01g04770D	115
BnaA01g04770D--BnaA03g51930D	1
BnaA01g04780D	52
BnaA01g04780D--BnaA08g30600D	1
BnaA01g04790D	66
BnaA01g04800D	26
BnaA01g04840D	115
BnaA01g04850D	187
BnaA01g04860D	29
BnaA01g04870D	66
BnaA01g04880D	39
BnaA01g04890D	455
BnaA01g04900D	3
BnaA01g04910D	263
BnaA01g04910D--BnaA03g51850D	7
BnaA01g04920D	161
BnaA01g04930D	2
BnaA01g04950D	3
BnaA01g04950D--BnaA03g13990D--BnaA02g02380D	12
BnaA01g04950D--BnaA03g13990D--BnaA02g02380D--BnaC02g06380D	4
BnaA01g04970D	52
BnaA01g04980D	169
BnaA01g04980D--BnaA03g51800D	1
BnaA01g04980D--BnaC01g40770D	11
BnaA01g05010D	23
BnaA01g05020D	57
BnaA01g05040D	38
BnaA01g05060D	24
BnaA01g05070D	52
BnaA01g05080D	77
BnaA01g05080D--BnaA03g51720D--BnaCnng51890D	7
BnaA01g05080D--BnaA08g07530D	48
BnaA01g05090D	38
BnaA01g05090D--BnaA08g12370D	6
BnaA01g05100D	42
BnaA01g05110D	132
BnaA01g05110D--BnaA08g12390D	5
BnaA01g05120D	368
BnaA01g05130D	138
BnaA01g05130D--BnaA02g00470D--BnaA09g17440D--BnaC02g00390D--BnaC03g77310D--BnaA08g30710D	3
BnaA01g05130D--BnaA03g02870D--BnaC03g04230D	5
BnaA01g05130D--BnaA09g17440D--BnaC03g77310D	13
BnaA01g05130D--BnaA09g17440D--BnaC03g77310D--BnaA08g30710D	36
BnaA01g05130D--BnaC03g04230D--BnaC09g46300D--BnaC03g77310D	10
BnaA01g05130D--BnaC03g77310D	30
BnaA01g05130D--BnaC09g46300D	8
BnaA01g05130D--BnaC09g46300D--BnaA09g17440D--BnaC03g77310D	8
BnaA01g05140D	17
BnaA01g05170D	24
BnaA01g05170D--BnaCnng52390D	236
BnaA01g05180D	23
BnaA01g05190D	90
BnaA01g05190D--BnaC01g00010D	105
BnaA01g05220D	98
BnaA01g05220D--BnaC01g00040D	49
BnaA01g05230D	30
BnaA01g05230D--BnaA01g30410D	1
BnaA01g05230D--BnaC01g00050D	29
BnaA01g05240D	93
BnaA01g05240D--BnaC01g00060D	28
BnaA01g05270D	3
BnaA01g05270D--BnaC01g00110D	4
BnaA01g05280D	18
BnaA01g05280D--BnaC01g00120D	21
BnaA01g05290D	1
BnaA01g05290D--BnaC01g00140D	2
BnaA01g05300D	170
BnaA01g05300D--BnaC01g00150D	354
BnaA01g05320D	261
BnaA01g05320D--BnaC01g00170D	18
BnaA01g05360D	1
BnaA01g05370D	41
BnaA01g05370D--BnaC01g00230D	5
BnaA01g05380D	323
BnaA01g05380D--BnaC01g00240D	259
BnaA01g05390D	72
BnaA01g05400D--BnaC01g00270D	5
BnaA01g05410D	337
BnaA01g05410D--BnaC01g00280D	50
BnaA01g05420D	1
BnaA01g05430D	2
BnaA01g05430D--BnaC01g00300D	2
BnaA01g05450D	54
BnaA01g05450D--BnaC01g00330D	102
BnaA01g05480D	19
BnaA01g05480D--BnaC01g00350D	28
BnaA01g05480D--BnaC01g00350D--BnaA07g01740D	1
BnaA01g05490D	114
BnaA01g05490D--BnaC01g40650D	7
BnaA01g05490D--BnaC01g40660D	30
BnaA01g05500D	7
BnaA01g05510D	141
BnaA01g05510D--BnaC01g00370D	238
BnaA01g05520D	8
BnaA01g05520D--BnaC01g00400D	12
BnaA01g05530D	221
BnaA01g05530D--BnaC01g00410D	42
BnaA01g05530D--BnaC01g00410D--BnaC06g43280D	3
BnaA01g05540D	250
BnaA01g05540D--BnaC01g00420D	62
BnaA01g05550D	11
BnaA01g05560D	22
BnaA01g05560D--BnaC01g00440D	4
BnaA01g05570D	3
BnaA01g05570D--BnaC01g00450D	1
BnaA01g05610D	117
BnaA01g05610D--BnaA06g40470D--BnaA06g40510D	1
BnaA01g05610D--BnaA06g40510D	11
BnaA01g05610D--BnaC01g00490D	173
BnaA01g05610D--BnaC01g00490D--BnaA06g40470D	1
BnaA01g05610D--BnaC01g00490D--BnaA06g40470D--BnaA06g40510D	10
BnaA01g05610D--BnaC01g00490D--BnaA06g40510D	1
BnaA01g05610D--BnaC01g00490D--BnaC03g76410D	7
BnaA01g05610D--BnaC03g76410D	4
BnaA01g05620D	32
BnaA01g05620D--BnaC01g00510D	24
BnaA01g05630D	1
BnaA01g05660D	35
BnaA01g05660D--BnaC01g00540D	23
BnaA01g05670D	368
BnaA01g05670D--BnaC01g00550D	256
BnaA01g05670D--BnaC01g00550D--BnaC03g76360D	33
BnaA01g05690D	143
BnaA01g05690D--BnaC01g00570D	77
BnaA01g05690D--BnaCnng62920D	3
BnaA01g05720D	128
BnaA01g05720D--BnaC01g00600D	174
BnaA01g05730D	7
BnaA01g05740D	1
BnaA01g05760D	14
BnaA01g05770D	20
BnaA01g05780D	34
BnaA01g05800D	14
BnaA01g05810D	25
BnaA01g05820D	46
BnaA01g05820D--BnaC02g46670D	1
BnaA01g05830D	30
BnaA01g05840D	466
BnaA01g05850D--BnaAnng15900D	1
BnaA01g05860D	1
BnaA01g05890D	76
BnaA01g05900D	80
BnaA01g05910D	1
BnaA01g05920D	170
BnaA01g05930D	1
BnaA01g05950D	88
BnaA01g05960D	15
BnaA01g05960D--BnaC03g67710D	1
BnaA01g05970D	1
BnaA01g05980D	16
BnaA01g05990D	72
BnaA01g06000D	33
BnaA01g06010D	195
BnaA01g06020D	177
BnaA01g06030D	61
BnaA01g06040D	43
BnaA01g06060D	3
BnaA01g06080D	1
BnaA01g06090D	8
BnaA01g06100D	92
BnaA01g06110D	1
BnaA01g06120D	11
BnaA01g06130D	43
BnaA01g06130D--BnaC03g77420D	1
BnaA01g06150D	4
BnaA01g06160D	50
BnaA01g06170D	17
BnaA01g06180D	850
BnaA01g06190D	253
BnaA01g06210D	44
BnaA01g06220D	328
BnaA01g06230D	8
BnaA01g06240D	17
BnaA01g06250D	50
BnaA01g06270D	6
BnaA01g06290D	1
BnaA01g06300D	1
BnaA01g06310D	67
BnaA01g06330D	171
BnaA01g06340D	109
BnaA01g06350D	79
BnaA01g06370D	50
BnaA01g06370D--BnaAnng29890D	11
BnaA01g06380D	31
BnaA01g06380D--BnaAnng29900D	61
BnaA01g06390D	19
BnaA01g06390D--BnaA03g50480D	4
BnaA01g06410D	6
BnaA01g06410D--BnaAnng32430D	1
BnaA01g06420D	172
BnaA01g06420D--BnaA01g06350D	1
BnaA01g06430D	4
BnaA01g06440D	410
BnaA01g06440D--BnaA05g26280D	73
BnaA01g06450D	7
BnaA01g06450D--BnaA01g06370D	2
BnaA01g06460D	85
BnaA01g06460D--BnaA01g06380D	13
BnaA01g06460D--BnaA01g06380D--BnaAnng29900D	4
BnaA01g06460D--BnaA01g06390D	11
BnaA01g06470D	2
BnaA01g06490D	21
BnaA01g06520D	22
BnaA01g06530D	247
BnaA01g06540D	170
BnaA01g06550D	1
BnaA01g06570D	4
BnaA01g06600D	163
BnaA01g06610D	57
BnaA01g06610D--BnaA03g50170D	2
BnaA01g06610D--BnaC04g08650D--BnaA03g50170D	7
BnaA01g06610D--BnaCnng70410D	85
BnaA01g06620D	2
BnaA01g06640D	13
BnaA01g06660D	6
BnaA01g06670D	47
BnaA01g06680D	22
BnaA01g06690D	4
BnaA01g06700D	124
BnaA01g06710D	2
BnaA01g06730D	20
BnaA01g06740D	3
BnaA01g06750D	15
BnaA01g06760D	37
BnaA01g06770D	20
BnaA01g06780D	57
BnaA01g06790D	3
BnaA01g06800D	372
BnaA01g06800D--BnaAnng10960D	8
BnaA01g06810D	105
BnaA01g06820D	1670
BnaA01g06820D--BnaAnng23670D	1192
BnaA01g06830D	6
BnaA01g06850D	90
BnaA01g06850D--BnaAnng10840D--BnaC07g50870D	2
BnaA01g06860D	47
BnaA01g06870D	7
BnaA01g06880D	1
BnaA01g06900D	6
BnaA01g06910D	13
BnaA01g06910D--BnaC07g42330D	3
BnaA01g06940D	98
BnaA01g06970D	20
BnaA01g06990D	42
BnaA01g07000D	367
BnaA01g07010D	13
BnaA01g07020D	2
BnaA01g07050D	39
BnaA01g07050D--BnaCnng73910D	84
BnaA01g07050D--BnaCnng73910D--BnaUnng04640D	4
BnaA01g07060D	21
BnaA01g07070D	1
BnaA01g07080D	1
BnaA01g07090D	143
BnaA01g07090D--BnaC07g42220D	3
BnaA01g07100D	91
BnaA01g07110D	34
BnaA01g07120D	11
BnaA01g07130D	15
BnaA01g07140D	167
BnaA01g07150D	64
BnaA01g07160D	22
BnaA01g07170D	90
BnaA01g07190D	126
BnaA01g07200D	40
BnaA01g07200D--BnaCnng42150D	23
BnaA01g07210D	2
BnaA01g07220D	64
BnaA01g07240D	34
BnaA01g07260D	1
BnaA01g07270D	82
BnaA01g07280D	81
BnaA01g07290D	33
BnaA01g07320D	12
BnaA01g07330D	37
BnaA01g07340D	39
BnaA01g07340D--BnaC07g41980D	11
BnaA01g07350D	148
BnaA01g07360D	139
BnaA01g07380D	1
BnaA01g07420D	60
BnaA01g07430D	55
BnaA01g07440D	23
BnaA01g07450D	151
BnaA01g07460D	49
BnaA01g07470D	141
BnaA01g07480D	80
BnaA01g07540D	107
BnaA01g07550D	64
BnaA01g07570D	5
BnaA01g07570D--BnaA01g07550D	3
BnaA01g07590D	1
BnaA01g07600D	4
BnaA01g07610D	204
BnaA01g07620D	32
BnaA01g07640D	64
BnaA01g07660D	60
BnaA01g07690D	89
BnaA01g07690D--BnaCnng53100D	52
BnaA01g07720D	8
BnaA01g07720D--BnaAnng17710D	21
BnaA01g07750D	158
BnaA01g07750D--BnaAnng17740D	71
BnaA01g07750D--BnaAnng17740D--BnaA03g55070D	1
BnaA01g07790D	3
BnaA01g07790D--BnaAnng33770D	44
BnaA01g07800D	14
BnaA01g07800D--BnaA01g07780D--BnaCnng20270D--BnaCnng54180D--BnaAnng24860D--BnaAnng33770D	6
BnaA01g07800D--BnaAnng24860D	85
BnaA01g07800D--BnaAnng24860D--BnaAnng33770D	95
BnaA01g07800D--BnaAnng33770D	25
BnaA01g07800D--BnaCnng20270D--BnaCnng54180D--BnaAnng24860D--BnaAnng33770D	29
BnaA01g07810D	40
BnaA01g07820D	64
BnaA01g07830D	936
BnaA01g07860D	226
BnaA01g07890D	49
BnaA01g07900D	205
BnaA01g07910D	122
BnaA01g07920D	17
BnaA01g07930D	21
BnaA01g07940D	62
BnaA01g07950D	7
BnaA01g07960D	88
BnaA01g07970D	1
BnaA01g07980D	65
BnaA01g08010D	1
BnaA01g08020D	26
BnaA01g08020D--BnaA03g59070D	3
BnaA01g08040D	1
BnaA01g08050D	1
