Gene	S4
BnaA01g02070D	28
BnaA01g02080D	7
BnaA01g02090D	1320
BnaA01g02090D--BnaA03g53250D	14
BnaA01g02100D	164
BnaA01g02100D--BnaCnng48010D	72
BnaA01g02110D	9
BnaA01g02120D	7
BnaA01g02130D	6
BnaA01g02150D	26
BnaA01g02160D	319
BnaA01g02160D--BnaC03g65310D	1
BnaA01g02170D	126
BnaA01g02180D	95
BnaA01g02190D	95
BnaA01g02190D--BnaA08g10790D--BnaC03g65340D	1
BnaA01g02200D	6
BnaA01g02210D	46
BnaA01g02220D	108
BnaA01g02240D	18
BnaA01g02250D	21
BnaA01g02260D	101
BnaA01g02270D	8
BnaA01g02290D	48
BnaA01g02290D--BnaA03g36410D--BnaA09g18610D--BnaA09g54090D--BnaAnng14090D--BnaA03g58820D	2
BnaA01g02290D--BnaA09g54090D	34
BnaA01g02300D	237
BnaA01g02310D	9
BnaA01g02320D	8
BnaA01g02330D	51
BnaA01g02330D--BnaA03g00460D	1
BnaA01g02330D--BnaCnng03870D	1
BnaA01g02340D	1282
BnaA01g02350D	13
BnaA01g02350D--BnaA09g41790D	101
BnaA01g02350D--BnaA09g41790D--BnaAnng15360D	2
BnaA01g02360D	1
BnaA01g02360D--BnaA09g41780D	1
BnaA01g02370D	33
BnaA01g02380D	1
BnaA01g02390D	9
BnaA01g02420D	6
BnaA01g02430D	33
BnaA01g02440D	57
BnaA01g02450D	2
BnaA01g02460D	67
BnaA01g02460D--BnaA01g02450D	1
BnaA01g02470D	81
BnaA01g02470D--BnaA08g11020D	3
BnaA01g02480D	62
BnaA01g02490D	419
BnaA01g02490D--BnaA01g33400D--BnaC01g39890D--BnaC03g33960D--BnaC05g47000D	8
BnaA01g02490D--BnaA03g52970D	1
BnaA01g02490D--BnaC05g47000D	23
BnaA01g02500D	80
BnaA01g02510D	167
BnaA01g02520D	85
BnaA01g02520D--BnaA08g11060D	1
BnaA01g02530D	116
BnaA01g02540D	47
BnaA01g02550D	227
BnaA01g02570D	33
BnaA01g02580D	176
BnaA01g02580D--BnaA03g52910D	1
BnaA01g02580D--BnaA08g11090D--BnaC03g65940D	3
BnaA01g02580D--BnaC03g65940D	2
BnaA01g02590D	100
BnaA01g02600D	6
BnaA01g02610D	75
BnaA01g02620D	43
BnaA01g02630D	53
BnaA01g02640D	365
BnaA01g02640D--BnaA08g11150D--BnaC03g66050D	28
BnaA01g02650D	157
BnaA01g02660D	159
BnaA01g02660D--BnaA08g11160D	1
BnaA01g02660D--BnaA08g11160D--BnaC03g66080D	3
BnaA01g02670D	419
BnaA01g02670D--BnaA08g11170D	6
BnaA01g02670D--BnaA08g11170D--BnaC03g66090D	27
BnaA01g02670D--BnaC03g29080D	1
BnaA01g02670D--BnaC03g66090D	35
BnaA01g02690D	115
BnaA01g02690D--BnaC03g66110D	2
BnaA01g02700D	7
BnaA01g02710D	39
BnaA01g02720D	15
BnaA01g02740D	110
BnaA01g02740D--BnaA01g02730D	1
BnaA01g02750D	1
BnaA01g02760D	5
BnaA01g02770D	97
BnaA01g02780D	5
BnaA01g02790D	34
BnaA01g02790D--BnaCnng65330D	12
BnaA01g02800D	97
BnaA01g02800D--BnaCnng65340D	8
BnaA01g02800D--BnaCnng65740D	11
BnaA01g02810D	37
BnaA01g02810D--BnaCnng65730D	15
BnaA01g02820D	48
BnaA01g02820D--BnaC06g16020D	4
BnaA01g02820D--BnaC09g16250D	1
BnaA01g02830D	119
BnaA01g02840D	69
BnaA01g02840D--BnaC03g45080D	7
BnaA01g02850D	13
BnaA01g02860D	67
BnaA01g02870D	5
BnaA01g02880D	7
BnaA01g02890D	2
BnaA01g02900D	24
BnaA01g02910D	34
BnaA01g02920D	96
BnaA01g02920D--BnaCnng62850D	49
BnaA01g02930D	234
BnaA01g02930D--BnaA08g11320D	1
BnaA01g02940D	83
BnaA01g02950D	248
BnaA01g02950D--BnaA03g50930D	20
BnaA01g02970D	17
BnaA01g02970D--BnaA03g50910D--BnaCnng64910D	1
BnaA01g02970D--BnaA08g11350D--BnaC03g77070D	7
BnaA01g02970D--BnaA08g11350D--BnaC03g77070D--BnaCnng64910D	8
BnaA01g02970D--BnaCnng64910D	19
BnaA01g02980D	27
BnaA01g02990D	22
BnaA01g03000D	3
BnaA01g03010D	11
BnaA01g03010D--BnaA08g11370D--BnaCnng47320D	1
BnaA01g03020D	4
BnaA01g03030D	1
BnaA01g03030D--BnaA08g11390D	2
BnaA01g03050D	1082
BnaA01g03050D--BnaA09g08500D	29
BnaA01g03050D--BnaC06g20070D	203
BnaA01g03050D--BnaC06g20070D--BnaC03g77220D	2
BnaA01g03050D--BnaC06g20080D	41
BnaA01g03050D--BnaC06g20080D--BnaA08g11610D--BnaC03g77220D	31
BnaA01g03050D--BnaC06g20080D--BnaA08g11610D--BnaC03g77220D--BnaA03g57630D	1
BnaA01g03050D--BnaC06g20080D--BnaA09g08500D--BnaA08g11610D--BnaC03g77220D	2
BnaA01g03050D--BnaC06g20080D--BnaC03g77220D	10
BnaA01g03060D	522
BnaA01g03070D	30
BnaA01g03080D	22
BnaA01g03090D	1
BnaA01g03100D	10
BnaA01g03110D	7
BnaA01g03120D	41
BnaA01g03130D	7
BnaA01g03130D--BnaA03g50750D	1
BnaA01g03140D	3
BnaA01g03150D	342
BnaA01g03160D	7
BnaA01g03180D--BnaA01g03170D	2
BnaA01g03190D	2
BnaA01g03210D	7
BnaA01g03210D--BnaA07g32720D	1
BnaA01g03210D--BnaC02g13880D	6
BnaA01g03220D	11
BnaA01g03220D--BnaA03g50630D	7
BnaA01g03220D--BnaAnng34680D	4
BnaA01g03230D	33
BnaA01g03230D--BnaA08g11450D	5
BnaA01g03230D--BnaC03g66410D	1
BnaA01g03230D--BnaC03g66410D--BnaA08g11450D	9
BnaA01g03230D--BnaC04g25670D	5
BnaA01g03230D--BnaC04g25670D--BnaC03g66410D--BnaA08g11450D	2
BnaA01g03240D	121
BnaA01g03250D	10
BnaA01g03260D	699
BnaA01g03270D	49
BnaA01g03280D	19
BnaA01g03290D	4
BnaA01g03290D--BnaC03g66430D	1
BnaA01g03300D	15
BnaA01g03310D	12
BnaA01g03320D	175
BnaA01g03330D	32
BnaA01g03340D	23
BnaA01g03350D	25
BnaA01g03360D	13
BnaA01g03360D--BnaA08g11540D	1
BnaA01g03370D	26
BnaA01g03380D	144
BnaA01g03390D	39
BnaA01g03400D	53
BnaA01g03410D	3
BnaA01g03410D--BnaAnng40740D	4
BnaA01g03420D	22
BnaA01g03430D	69
BnaA01g03440D	23
BnaA01g03450D	15
BnaA01g03460D	3
BnaA01g03470D	1
BnaA01g03480D	16
BnaA01g03500D	21
BnaA01g03510D	318
BnaA01g03510D--BnaA08g11770D	5
BnaA01g03520D	404
BnaA01g03530D	39
BnaA01g03530D--BnaA03g52500D--BnaAnng37460D	1
BnaA01g03540D	43
BnaA01g03540D--BnaA05g37260D	1
BnaA01g03540D--BnaCnng66970D	1
BnaA01g03550D	61
BnaA01g03560D	21
BnaA01g03570D	10
BnaA01g03570D--BnaA08g11820D	1
BnaA01g03580D	16
BnaA01g03590D	147
BnaA01g03600D	85
BnaA01g03600D--BnaA03g52440D	2
BnaA01g03600D--BnaC03g66710D	1
BnaA01g03610D	148
BnaA01g03620D	4
BnaA01g03630D	99
BnaA01g03630D--BnaA03g52420D	4
BnaA01g03640D	96
BnaA01g03640D--BnaA03g52400D	1
BnaA01g03640D--BnaA03g52400D--BnaCnng63540D	1
BnaA01g03640D--BnaC01g40760D	51
BnaA01g03640D--BnaCnng63540D	38
BnaA01g03650D	46
BnaA01g03650D--BnaA03g52390D	1
BnaA01g03660D	7
BnaA01g03670D	17
BnaA01g03680D	121
BnaA01g03730D	48
BnaA01g03740D	17
BnaA01g03770D	34
BnaA01g03770D--BnaA03g52340D	2
BnaA01g03780D	13
BnaA01g03790D	680
BnaA01g03790D--BnaA08g11910D	7
BnaA01g03790D--BnaC03g66770D	6
BnaA01g03790D--BnaC03g66770D--BnaA08g11910D	1
BnaA01g03800D	164
BnaA01g03810D	76
BnaA01g03810D--BnaAnng32060D	55
BnaA01g03820D	3
BnaA01g03820D--BnaC04g38300D--BnaA04g15350D	2
BnaA01g03830D	2
BnaA01g03830D--BnaA03g52330D	1
BnaA01g03840D	20
BnaA01g03850D	10
BnaA01g03860D	793
BnaA01g03880D	40
BnaA01g03880D--BnaC05g25620D--BnaC05g25630D	2
BnaA01g03960D	17
BnaA01g03990D--BnaC07g22310D--BnaC02g23020D--BnaA08g03270D	1
BnaA01g04000D	263
BnaA01g04010D	35
BnaA01g04020D	64
BnaA01g04030D	189
BnaA01g04040D	12
BnaA01g04050D	28
BnaA01g04050D--BnaA03g52230D	3
BnaA01g04070D	4
BnaA01g04080D	39
BnaA01g04100D	518
BnaA01g04110D	86
BnaA01g04120D	47
BnaA01g04120D--BnaA03g02750D--BnaA08g12000D--BnaC03g66890D	3
BnaA01g04120D--BnaA08g12000D	4
BnaA01g04130D	73
BnaA01g04150D	3
BnaA01g04160D	56
BnaA01g04170D	2
BnaA01g04200D	286
BnaA01g04200D--BnaA03g52190D	1
BnaA01g04210D	1
BnaA01g04210D--BnaC03g66930D	2
BnaA01g04220D	13
BnaA01g04230D--BnaA01g34740D	171
BnaA01g04270D	25
BnaA01g04280D	11
BnaA01g04290D	20
BnaA01g04290D--BnaA08g12070D--BnaC03g67000D	1
BnaA01g04300D	88
BnaA01g04300D--BnaA04g16840D	1
BnaA01g04310D	50
BnaA01g04320D	1
BnaA01g04330D	11
BnaA01g04340D	89
BnaA01g04350D	208
BnaA01g04360D	447
BnaA01g04380D	16
BnaA01g04380D--BnaCnng59900D	9
BnaA01g04380D--BnaCnng61020D	12
BnaA01g04390D	45
BnaA01g04390D--BnaA01g04380D	33
BnaA01g04390D--BnaA01g04380D--BnaCnng59900D	9
BnaA01g04390D--BnaA01g04380D--BnaCnng61020D	4
BnaA01g04390D--BnaCnng59900D	35
BnaA01g04390D--BnaCnng61020D	6
BnaA01g04420D	221
BnaA01g04430D	61
BnaA01g04440D	99
BnaA01g04450D	12
BnaA01g04460D	13
BnaA01g04470D	31
BnaA01g04480D	146
BnaA01g04480D--BnaA03g52120D	2
BnaA01g04480D--BnaA08g12150D	1
BnaA01g04480D--BnaC03g67130D	2
BnaA01g04490D	3
BnaA01g04510D	123
BnaA01g04510D--BnaA08g12170D	39
BnaA01g04510D--BnaC03g67270D	1
BnaA01g04520D	159
BnaA01g04520D--BnaA08g12180D--BnaC03g67280D	1
BnaA01g04520D--BnaC03g67280D	5
BnaA01g04540D	211
BnaA01g04540D--BnaA08g12190D--BnaC03g67290D	2
BnaA01g04550D	55
BnaA01g04560D	7
BnaA01g04570D	21
BnaA01g04580D	11
BnaA01g04590D	104
BnaA01g04600D	837
BnaA01g04600D--BnaA03g52020D	20
BnaA01g04610D	91
BnaA01g04620D	627
BnaA01g04640D	75
BnaA01g04650D	28
BnaA01g04660D	369
BnaA01g04660D--BnaA08g12240D	3
BnaA01g04670D	40
BnaA01g04680D	13
BnaA01g04700D	872
BnaA01g04720D	25
BnaA01g04730D	107
BnaA01g04740D	69
BnaA01g04750D	45
BnaA01g04750D--BnaC02g17910D	1
BnaA01g04750D--BnaC02g17920D	1
BnaA01g04750D--BnaC02g17930D--BnaC02g46080D	1
BnaA01g04750D--BnaC02g46080D	1
BnaA01g04760D	133
BnaA01g04760D--BnaA08g30620D	25
BnaA01g04770D	154
BnaA01g04770D--BnaA03g51930D	1
BnaA01g04780D	103
BnaA01g04780D--BnaA08g30600D	8
BnaA01g04790D	158
BnaA01g04800D	32
BnaA01g04840D	158
BnaA01g04850D	332
BnaA01g04860D	34
BnaA01g04870D	145
BnaA01g04880D	70
BnaA01g04890D	642
BnaA01g04900D	2
BnaA01g04910D	272
BnaA01g04910D--BnaA03g51850D	1
BnaA01g04920D	305
BnaA01g04930D	9
BnaA01g04970D	83
BnaA01g04980D	192
BnaA01g04980D--BnaC01g40770D	21
BnaA01g05000D	6
BnaA01g05010D	3
BnaA01g05020D	102
BnaA01g05040D	26
BnaA01g05060D	9
BnaA01g05070D	119
BnaA01g05080D	32
BnaA01g05080D--BnaA03g51720D--BnaCnng51890D	1
BnaA01g05080D--BnaA08g07530D	23
BnaA01g05080D--BnaCnng51890D	1
BnaA01g05090D	98
BnaA01g05090D--BnaA08g12370D	13
BnaA01g05090D--BnaA08g12370D--BnaC03g67410D	1
BnaA01g05100D	108
BnaA01g05110D	202
BnaA01g05110D--BnaA08g12390D	9
BnaA01g05130D	359
BnaA01g05130D--BnaA02g00470D--BnaA09g17440D--BnaC02g00390D--BnaC03g77310D--BnaA08g30710D	2
BnaA01g05130D--BnaA03g02870D--BnaC03g04230D	6
BnaA01g05130D--BnaA09g17440D--BnaC03g77310D	47
BnaA01g05130D--BnaA09g17440D--BnaC03g77310D--BnaA08g30710D	95
BnaA01g05130D--BnaC03g04230D	8
BnaA01g05130D--BnaC03g04230D--BnaC09g46300D	1
BnaA01g05130D--BnaC03g04230D--BnaC09g46300D--BnaC03g77310D	30
BnaA01g05130D--BnaC03g77310D	75
BnaA01g05130D--BnaC09g46300D	18
BnaA01g05130D--BnaC09g46300D--BnaA09g17440D--BnaC03g77310D	9
BnaA01g05130D--BnaC09g46300D--BnaA09g17440D--BnaC03g77310D--BnaA08g30710D	1
BnaA01g05140D	14
BnaA01g05160D	1
BnaA01g05180D	578
BnaA01g05190D	3
BnaA01g05190D--BnaC01g00010D	3
BnaA01g05220D	147
BnaA01g05220D--BnaC01g00040D	76
BnaA01g05230D	28
BnaA01g05230D--BnaA01g30410D	3
BnaA01g05230D--BnaC01g00050D	35
BnaA01g05240D	101
BnaA01g05240D--BnaC01g00060D	36
BnaA01g05270D	1
BnaA01g05270D--BnaC01g00110D	8
BnaA01g05280D	36
BnaA01g05280D--BnaC01g00120D	45
BnaA01g05290D	3
BnaA01g05290D--BnaC01g00140D	7
BnaA01g05300D	225
BnaA01g05300D--BnaC01g00150D	504
BnaA01g05320D	1700
BnaA01g05320D--BnaC01g00170D	70
BnaA01g05320D--BnaCnng71840D	6
BnaA01g05330D--BnaC01g00180D	1
BnaA01g05370D	76
BnaA01g05370D--BnaC01g00230D	8
BnaA01g05380D	309
BnaA01g05380D--BnaC01g00240D	236
BnaA01g05390D	244
BnaA01g05400D--BnaC01g00270D	2
BnaA01g05410D	1558
BnaA01g05410D--BnaC01g00280D	322
BnaA01g05410D--BnaC06g41990D	1
BnaA01g05420D	18
BnaA01g05440D	1
BnaA01g05450D	274
BnaA01g05450D--BnaC01g00330D	246
BnaA01g05460D	2
BnaA01g05480D	95
BnaA01g05480D--BnaC01g00350D	70
BnaA01g05480D--BnaC01g00350D--BnaA07g01740D	2
BnaA01g05490D	129
BnaA01g05490D--BnaC01g40650D	2
BnaA01g05490D--BnaC01g40660D	28
BnaA01g05500D	4
BnaA01g05510D	93
BnaA01g05510D--BnaC01g00370D	255
BnaA01g05520D--BnaC01g00400D	4
BnaA01g05530D	213
BnaA01g05530D--BnaC01g00410D	36
BnaA01g05530D--BnaC01g00410D--BnaC06g43280D	10
BnaA01g05540D	76
BnaA01g05540D--BnaC01g00420D	11
BnaA01g05550D	13
BnaA01g05550D--BnaC01g00430D	1
BnaA01g05560D	25
BnaA01g05560D--BnaC01g00440D	7
BnaA01g05570D	2
BnaA01g05570D--BnaC01g00450D	2
BnaA01g05610D	156
BnaA01g05610D--BnaA06g40470D--BnaA06g40510D	4
BnaA01g05610D--BnaA06g40510D	15
BnaA01g05610D--BnaC01g00490D	268
BnaA01g05610D--BnaC01g00490D--BnaA06g40470D--BnaA06g40510D	11
BnaA01g05610D--BnaC01g00490D--BnaA06g40510D	1
BnaA01g05610D--BnaC01g00490D--BnaC03g76410D	24
BnaA01g05610D--BnaC03g76410D	9
BnaA01g05620D	10
BnaA01g05620D--BnaC01g00510D	8
BnaA01g05630D	11
BnaA01g05630D--BnaC01g00520D	1
BnaA01g05630D--BnaC01g00530D	1
BnaA01g05630D--BnaC01g00540D	5
BnaA01g05660D	197
BnaA01g05660D--BnaC01g00520D	1
BnaA01g05660D--BnaC01g00520D--BnaC01g00540D	4
BnaA01g05660D--BnaC01g00540D	72
BnaA01g05670D	940
BnaA01g05670D--BnaC01g00550D	476
BnaA01g05670D--BnaC01g00550D--BnaC03g76360D	50
BnaA01g05680D	26
BnaA01g05680D--BnaC01g00560D	13
BnaA01g05690D	111
BnaA01g05690D--BnaC01g00570D	59
BnaA01g05690D--BnaC01g00570D--BnaCnng62920D	1
BnaA01g05690D--BnaCnng62920D	4
BnaA01g05720D	3
BnaA01g05720D--BnaC01g00600D	6
BnaA01g05730D	22
BnaA01g05730D--BnaC01g00610D	7
BnaA01g05760D	20
BnaA01g05770D	22
BnaA01g05780D	71
BnaA01g05800D	22
BnaA01g05810D	31
BnaA01g05820D	35
BnaA01g05820D--BnaC02g46670D	1
BnaA01g05830D	71
BnaA01g05840D	52
BnaA01g05890D	50
BnaA01g05900D	75
BnaA01g05910D	1
BnaA01g05920D	459
BnaA01g05930D	18
BnaA01g05940D	28
BnaA01g05950D	92
BnaA01g05960D	200
BnaA01g05960D--BnaC03g67710D	37
BnaA01g05970D	30
BnaA01g05980D	7
BnaA01g05990D	81
BnaA01g06000D	39
BnaA01g06010D	344
BnaA01g06020D	186
BnaA01g06020D--BnaA09g41440D--BnaC02g44950D	1
BnaA01g06030D	72
BnaA01g06040D	72
BnaA01g06050D	2
BnaA01g06060D	5
BnaA01g06080D	29
BnaA01g06090D	23
BnaA01g06100D	70
BnaA01g06110D	2
BnaA01g06120D	26
BnaA01g06130D	72
BnaA01g06130D--BnaC03g77420D	1
BnaA01g06150D	1
BnaA01g06160D	21
BnaA01g06170D	53
BnaA01g06180D	237
BnaA01g06190D	7
BnaA01g06210D	71
BnaA01g06220D	143
BnaA01g06230D	9
BnaA01g06240D	11
BnaA01g06250D	116
BnaA01g06260D	16
BnaA01g06270D	35
BnaA01g06290D	1
BnaA01g06300D	1
BnaA01g06310D	12
BnaA01g06330D	102
BnaA01g06340D	115
BnaA01g06350D	67
BnaA01g06370D	32
BnaA01g06370D--BnaAnng29890D	20
BnaA01g06380D	25
BnaA01g06380D--BnaAnng29900D	55
BnaA01g06390D	10
BnaA01g06390D--BnaA03g50480D	1
BnaA01g06410D	9
BnaA01g06410D--BnaAnng32430D	4
BnaA01g06420D	248
BnaA01g06430D	3
BnaA01g06440D	572
BnaA01g06440D--BnaA05g26280D	105
BnaA01g06450D	2
BnaA01g06450D--BnaA01g06370D	1
BnaA01g06460D	67
BnaA01g06460D--BnaA01g06380D	8
BnaA01g06460D--BnaA01g06380D--BnaAnng29900D	4
BnaA01g06460D--BnaA01g06390D	10
BnaA01g06470D	1
BnaA01g06480D	1
BnaA01g06490D	51
BnaA01g06500D	54
BnaA01g06520D	25
BnaA01g06530D	550
BnaA01g06540D	120
BnaA01g06550D	6
BnaA01g06570D	13
BnaA01g06570D--BnaA03g50210D	1
BnaA01g06600D	618
BnaA01g06610D	106
BnaA01g06610D--BnaA03g50170D	11
BnaA01g06610D--BnaA03g50170D--BnaCnng70410D	1
BnaA01g06610D--BnaC04g08650D--BnaA03g50170D	13
BnaA01g06610D--BnaCnng70410D	210
BnaA01g06640D	10
BnaA01g06660D	4
BnaA01g06670D	89
BnaA01g06680D	88
BnaA01g06690D	12
BnaA01g06700D	47
BnaA01g06710D	34
BnaA01g06730D	210
BnaA01g06730D--BnaA03g50070D	2
BnaA01g06740D	88
BnaA01g06750D	69
BnaA01g06760D	96
BnaA01g06760D--BnaA03g50040D	5
BnaA01g06770D	1
BnaA01g06780D	126
BnaA01g06800D	219
BnaA01g06800D--BnaAnng10960D	6
BnaA01g06810D	143
BnaA01g06810D--BnaAnng10940D	1
