Gene	S2
BnaA01g00880D	42
BnaA01g00890D	50
BnaA01g00900D	10
BnaA01g00920D	182
BnaA01g00920D--BnaA08g15490D	4
BnaA01g00930D	405
BnaA01g00940D	50
BnaA01g00960D	21
BnaA01g00970D	72
BnaA01g00980D	233
BnaA01g00990D	184
BnaA01g01000D	2682
BnaA01g01010D	24
BnaA01g01020D	363
BnaA01g01020D--BnaC07g03180D--BnaA07g01750D	1
BnaA01g01030D	24
BnaA01g01040D	217
BnaA01g01050D	1
BnaA01g01070D	17
BnaA01g01080D	26
BnaA01g01080D--BnaAnng18230D	15
BnaA01g01100D	90
BnaA01g01120D	35
BnaA01g01130D--BnaA09g09640D--BnaCnng52160D--BnaCnng53510D	1
BnaA01g01140D	7
BnaA01g01140D--BnaCnng53530D	8
BnaA01g01150D	79
BnaA01g01150D--BnaCnng53540D	11
BnaA01g01170D	69
BnaA01g01170D--BnaC01g40690D	12
BnaA01g01180D	87
BnaA01g01180D--BnaC01g40690D	58
BnaA01g01190D--BnaC01g40700D	14
BnaA01g01200D	3
BnaA01g01200D--BnaC01g40700D	6
BnaA01g01210D	206
BnaA01g01220D	1
BnaA01g01230D	4
BnaA01g01240D	33
BnaA01g01250D	9
BnaA01g01250D--BnaAnng19780D	3
BnaA01g01250D--BnaC07g51180D--BnaAnng19780D	4
BnaA01g01260D--BnaAnng19770D	1
BnaA01g01260D--BnaC07g51170D	2
BnaA01g01270D	53
BnaA01g01280D	1
BnaA01g01300D	2
BnaA01g01310D	408
BnaA01g01320D	5
BnaA01g01330D	331
BnaA01g01330D--BnaC07g51120D	14
BnaA01g01340D	37
BnaA01g01350D	3
BnaA01g01360D	30
BnaA01g01360D--BnaA07g05850D	17
BnaA01g01370D	13
BnaA01g01380D	4
BnaA01g01400D	340
BnaA01g01410D	38
BnaA01g01420D	149
BnaA01g01430D	131
BnaA01g01440D	2
BnaA01g01450D	28
BnaA01g01460D	69
BnaA01g01470D	365
BnaA01g01470D--BnaA08g15140D	17
BnaA01g01470D--BnaA08g15140D--BnaC07g03810D--BnaC03g62040D--BnaA07g02120D	12
BnaA01g01470D--BnaC03g62040D	19
BnaA01g01470D--BnaC06g01250D--BnaC07g03810D--BnaA07g02120D	6
BnaA01g01470D--BnaC07g03810D--BnaA07g02120D	24
BnaA01g01470D--BnaC07g03810D--BnaC03g62040D--BnaA07g02120D	1
BnaA01g01480D	23
BnaA01g01490D	5
BnaA01g01500D	22
BnaA01g01500D--BnaC05g36610D	2
BnaA01g01520D	50
BnaA01g01520D--BnaC01g40730D	42
BnaA01g01540D	12
BnaA01g01550D	778
BnaA01g01560D	122
BnaA01g01570D	29
BnaA01g01580D	8
BnaA01g01590D	13
BnaA01g01600D	28
BnaA01g01620D	3
BnaA01g01630D	42
BnaA01g01650D	95
BnaA01g01660D	47
BnaA01g01670D	92
BnaA01g01680D	68
BnaA01g01690D	34
BnaA01g01700D	991
BnaA01g01700D--BnaA08g14870D	19
BnaA01g01700D--BnaA08g14870D--BnaC03g62580D	32
BnaA01g01700D--BnaC03g62580D	16
BnaA01g01750D	113
BnaA01g01750D--BnaC08g11060D	6
BnaA01g01760D	21
BnaA01g01770D	1
BnaA01g01780D	63
BnaA01g01790D	149
BnaA01g01800D	174
BnaA01g01800D--BnaC03g62490D	12
BnaA01g01810D	67
BnaA01g01840D	7
BnaA01g01850D	1
BnaA01g01870D	9
BnaA01g01880D	6
BnaA01g01890D	1
BnaA01g01900D	70
BnaA01g01910D	13
BnaA01g01910D--BnaA03g53400D	2
BnaA01g01920D	15
BnaA01g01930D	7
BnaA01g01940D	2
BnaA01g01950D	19
BnaA01g01960D	29
BnaA01g01970D	198
BnaA01g01980D	559
BnaA01g01980D--BnaA08g14990D--BnaC03g62300D	5
BnaA01g01990D	188
BnaA01g02020D	23
BnaA01g02040D	5
BnaA01g02050D	142
BnaA01g02060D	112
BnaA01g02070D	35
BnaA01g02080D	17
BnaA01g02090D	593
BnaA01g02090D--BnaA03g53250D	6
BnaA01g02100D	130
BnaA01g02100D--BnaCnng48010D	64
BnaA01g02110D	14
BnaA01g02120D	21
BnaA01g02130D	17
BnaA01g02150D	19
BnaA01g02160D	130
BnaA01g02170D	65
BnaA01g02180D	136
BnaA01g02190D	162
BnaA01g02190D--BnaC03g65340D	1
BnaA01g02210D	8
BnaA01g02220D	87
BnaA01g02230D	2
BnaA01g02240D	5
BnaA01g02250D	23
BnaA01g02260D	56
BnaA01g02270D	52
BnaA01g02290D	24
BnaA01g02290D--BnaA03g36410D--BnaA09g18610D--BnaA09g54090D--BnaAnng14090D--BnaA03g58820D	2
BnaA01g02290D--BnaA09g54090D	28
BnaA01g02300D	88
BnaA01g02320D	4
BnaA01g02330D	53
BnaA01g02330D--BnaCnng03870D	3
BnaA01g02340D	471
BnaA01g02350D	8
BnaA01g02350D--BnaA09g41790D	34
BnaA01g02370D	468
BnaA01g02380D	3
BnaA01g02390D	2
BnaA01g02410D	6
BnaA01g02410D--BnaUnng01620D	5
BnaA01g02420D	17
BnaA01g02430D	5
BnaA01g02440D	190
BnaA01g02450D	2
BnaA01g02460D	424
BnaA01g02460D--BnaA01g02450D	4
BnaA01g02470D	18
BnaA01g02470D--BnaA08g11020D	1
BnaA01g02480D	8
BnaA01g02490D	135
BnaA01g02490D--BnaA01g33400D--BnaC01g39890D--BnaC03g33960D--BnaC05g47000D	7
BnaA01g02490D--BnaC05g47000D	9
BnaA01g02500D	52
BnaA01g02510D	7
BnaA01g02520D	38
BnaA01g02520D--BnaA08g11060D	1
BnaA01g02520D--BnaC03g65910D	3
BnaA01g02530D	118
BnaA01g02540D	231
BnaA01g02550D	21
BnaA01g02570D	17
BnaA01g02580D	2
BnaA01g02590D	115
BnaA01g02600D	48
BnaA01g02610D	47
BnaA01g02620D	484
BnaA01g02630D	33
BnaA01g02640D	264
BnaA01g02640D--BnaA08g11150D--BnaC03g66050D	24
BnaA01g02650D	300
BnaA01g02660D	137
BnaA01g02660D--BnaA08g11160D	1
BnaA01g02670D	243
BnaA01g02670D--BnaA08g11170D	5
BnaA01g02670D--BnaA08g11170D--BnaC03g66090D	15
BnaA01g02670D--BnaC03g29080D	1
BnaA01g02670D--BnaC03g66090D	19
BnaA01g02690D	94
BnaA01g02690D--BnaC03g66110D	2
BnaA01g02710D	8
BnaA01g02740D	58
BnaA01g02750D	1
BnaA01g02770D	57
BnaA01g02780D	74
BnaA01g02790D	23
BnaA01g02790D--BnaCnng65330D	3
BnaA01g02800D	73
BnaA01g02800D--BnaCnng65340D	3
BnaA01g02800D--BnaCnng65740D	10
BnaA01g02810D	127
BnaA01g02810D--BnaCnng65730D	67
BnaA01g02820D	28
BnaA01g02830D	64
BnaA01g02840D	42
BnaA01g02840D--BnaC03g45080D	1
BnaA01g02850D	9
BnaA01g02860D	576
BnaA01g02870D	11
BnaA01g02870D--BnaA03g51030D	1
BnaA01g02880D	78
BnaA01g02900D	4
BnaA01g02910D	93
BnaA01g02920D	47
BnaA01g02920D--BnaCnng62850D	37
BnaA01g02930D	28
BnaA01g02940D	341
BnaA01g02950D	118
BnaA01g02950D--BnaA03g50930D	13
BnaA01g02950D--BnaC03g77060D	1
BnaA01g02970D	27
BnaA01g02970D--BnaA03g50910D--BnaCnng64910D	1
BnaA01g02970D--BnaA08g11350D--BnaC03g77070D	10
BnaA01g02970D--BnaA08g11350D--BnaC03g77070D--BnaCnng64910D	7
BnaA01g02970D--BnaCnng64910D	14
BnaA01g02980D	8
BnaA01g02990D	20
BnaA01g03000D	2
BnaA01g03010D	37
BnaA01g03010D--BnaA08g11370D--BnaCnng47320D	1
BnaA01g03020D	1
BnaA01g03040D	2
BnaA01g03050D	263
BnaA01g03050D--BnaA09g08500D	3
BnaA01g03050D--BnaC06g20070D	51
BnaA01g03050D--BnaC06g20070D--BnaC03g77220D	1
BnaA01g03050D--BnaC06g20080D	14
BnaA01g03050D--BnaC06g20080D--BnaA08g11610D--BnaC03g77220D	16
BnaA01g03050D--BnaC06g20080D--BnaC03g77220D	10
BnaA01g03060D	300
BnaA01g03070D	43
BnaA01g03080D	6
BnaA01g03090D	3
BnaA01g03100D	27
BnaA01g03110D	3
BnaA01g03110D--BnaAnng41460D	1
BnaA01g03120D	18
BnaA01g03130D	3
BnaA01g03140D	2
BnaA01g03150D	138
BnaA01g03180D--BnaA01g03170D	4
BnaA01g03200D	127
BnaA01g03210D	18
BnaA01g03210D--BnaA07g32720D	3
BnaA01g03210D--BnaC02g13880D	3
BnaA01g03220D	2
BnaA01g03220D--BnaA03g50630D	2
BnaA01g03220D--BnaAnng34680D	5
BnaA01g03230D	69
BnaA01g03230D--BnaA08g11450D	2
BnaA01g03230D--BnaC03g66410D--BnaA08g11450D	9
BnaA01g03230D--BnaC04g25670D	14
BnaA01g03240D	82
BnaA01g03270D	87
BnaA01g03280D	12
BnaA01g03290D	2
BnaA01g03290D--BnaC03g66430D	3
BnaA01g03290D--BnaC03g66430D--BnaA08g11470D	1
BnaA01g03300D	18
BnaA01g03310D	33
BnaA01g03320D	93
BnaA01g03330D	11
BnaA01g03340D	16
BnaA01g03350D	8
BnaA01g03360D	11
BnaA01g03360D--BnaA03g52570D	4
BnaA01g03370D	38
BnaA01g03380D	101
BnaA01g03390D	55
BnaA01g03400D	227
BnaA01g03410D	29
BnaA01g03410D--BnaAnng40740D	10
BnaA01g03420D	12
BnaA01g03430D	87
BnaA01g03440D	54
BnaA01g03450D	48
BnaA01g03460D	47
BnaA01g03470D	1
BnaA01g03480D	20
BnaA01g03500D	5
BnaA01g03510D	80
BnaA01g03510D--BnaA08g11770D	2
BnaA01g03520D	12
BnaA01g03530D	21
BnaA01g03530D--BnaA03g52500D--BnaAnng37460D	1
BnaA01g03540D	20
BnaA01g03540D--BnaCnng66970D	1
BnaA01g03550D	40
BnaA01g03560D	50
BnaA01g03560D--BnaA03g52450D	1
BnaA01g03570D	4
BnaA01g03580D	61
BnaA01g03580D--BnaCnng63440D	1
BnaA01g03590D	56
BnaA01g03600D	50
BnaA01g03610D	146
BnaA01g03620D	6
BnaA01g03630D	124
BnaA01g03630D--BnaA03g52420D	4
BnaA01g03640D	101
BnaA01g03640D--BnaA03g52400D	6
BnaA01g03640D--BnaC01g40760D	55
BnaA01g03640D--BnaCnng63540D	23
BnaA01g03650D	46
BnaA01g03660D	3
BnaA01g03670D	4
BnaA01g03680D	131
BnaA01g03730D	22
BnaA01g03740D	3
BnaA01g03780D	2
BnaA01g03790D	381
BnaA01g03790D--BnaC03g66770D	1
BnaA01g03800D	102
BnaA01g03810D	54
BnaA01g03810D--BnaAnng32060D	25
BnaA01g03820D--BnaC04g38300D--BnaA04g15350D	1
BnaA01g03830D	3
BnaA01g03840D	151
BnaA01g03840D--BnaA03g52320D	7
BnaA01g03860D	3064
BnaA01g03880D	69
BnaA01g03890D	7
BnaA01g03950D--BnaA01g03890D	4
BnaA01g03960D	15
BnaA01g04000D	310
BnaA01g04010D	25
BnaA01g04020D	12
BnaA01g04030D	86
BnaA01g04040D	15
BnaA01g04050D	2
BnaA01g04070D	1
BnaA01g04080D	8
BnaA01g04100D	333
BnaA01g04110D	8
BnaA01g04120D	56
BnaA01g04120D--BnaA03g02750D	1
BnaA01g04130D	99
BnaA01g04140D	1
BnaA01g04150D	1
BnaA01g04160D	14
BnaA01g04170D	2
BnaA01g04200D	177
BnaA01g04200D--BnaA03g52190D	2
BnaA01g04220D	13
BnaA01g04230D--BnaA01g34740D	62
BnaA01g04270D	24
BnaA01g04280D	12
BnaA01g04290D	20
BnaA01g04290D--BnaA08g12070D	2
BnaA01g04300D	40
BnaA01g04310D	33
BnaA01g04320D	1
BnaA01g04330D	13
BnaA01g04340D	51
BnaA01g04360D	326
BnaA01g04380D	19
BnaA01g04380D--BnaCnng59900D	8
BnaA01g04380D--BnaCnng61020D	6
BnaA01g04390D	54
BnaA01g04390D--BnaA01g04380D	37
BnaA01g04390D--BnaA01g04380D--BnaCnng59900D	6
BnaA01g04390D--BnaA01g04380D--BnaCnng61020D	6
BnaA01g04390D--BnaCnng59900D	52
BnaA01g04390D--BnaCnng61020D	6
BnaA01g04420D	135
BnaA01g04430D	27
BnaA01g04440D	72
BnaA01g04450D	151
BnaA01g04460D	32
BnaA01g04470D	7
BnaA01g04480D	159
BnaA01g04480D--BnaA03g52120D	1
BnaA01g04480D--BnaA08g12150D	1
BnaA01g04480D--BnaC03g67130D	1
BnaA01g04490D	1
BnaA01g04510D	134
BnaA01g04510D--BnaA08g12170D	29
BnaA01g04510D--BnaA08g12170D--BnaC03g67270D	1
BnaA01g04520D	142
BnaA01g04520D--BnaA08g12180D--BnaC03g67280D	1
BnaA01g04520D--BnaC03g67280D	4
BnaA01g04530D	2
BnaA01g04540D	106
BnaA01g04550D	39
BnaA01g04560D	4
BnaA01g04570D	16
BnaA01g04580D	7
BnaA01g04590D	68
BnaA01g04600D	615
BnaA01g04600D--BnaA03g52020D	11
BnaA01g04610D	15
BnaA01g04620D	235
BnaA01g04640D	32
BnaA01g04650D	53
BnaA01g04660D	303
BnaA01g04660D--BnaA08g12240D	3
BnaA01g04670D	72
BnaA01g04680D	16
BnaA01g04700D	385
BnaA01g04710D	31
BnaA01g04720D	12
BnaA01g04730D	97
BnaA01g04740D	3028
BnaA01g04750D	139
BnaA01g04750D--BnaC02g17910D	6
BnaA01g04750D--BnaC02g17910D--BnaC02g46090D	5
BnaA01g04750D--BnaC02g17920D	3
BnaA01g04750D--BnaC02g17930D--BnaC02g46080D	1
BnaA01g04750D--BnaC02g46090D	3
BnaA01g04760D	78
BnaA01g04760D--BnaA08g30620D	23
BnaA01g04770D	122
BnaA01g04780D	62
BnaA01g04780D--BnaA08g30600D	1
BnaA01g04790D	77
BnaA01g04800D	10
BnaA01g04840D	92
BnaA01g04850D	254
BnaA01g04860D	24
BnaA01g04870D	77
BnaA01g04880D	56
BnaA01g04890D	421
BnaA01g04900D	7
BnaA01g04910D	311
BnaA01g04910D--BnaA03g51850D	2
BnaA01g04920D	129
BnaA01g04950D	3
BnaA01g04950D--BnaA03g13990D--BnaA02g02380D	4
BnaA01g04950D--BnaA03g13990D--BnaA02g02380D--BnaC02g06380D	2
BnaA01g04970D	47
BnaA01g04980D	138
BnaA01g04980D--BnaA03g51800D	1
BnaA01g04980D--BnaC01g40770D	12
BnaA01g05000D	5
BnaA01g05010D	31
BnaA01g05020D	77
BnaA01g05040D	37
BnaA01g05060D	16
BnaA01g05070D	45
BnaA01g05070D--BnaC08g14220D	1
BnaA01g05080D	78
BnaA01g05080D--BnaA03g51720D--BnaCnng51890D	4
BnaA01g05080D--BnaA08g07530D	57
BnaA01g05080D--BnaCnng51890D	1
BnaA01g05090D	35
BnaA01g05090D--BnaA08g12370D	5
BnaA01g05100D	61
BnaA01g05110D	115
BnaA01g05110D--BnaA08g12390D	6
BnaA01g05120D	391
BnaA01g05130D	168
BnaA01g05130D--BnaA02g00470D--BnaA09g17440D--BnaC02g00390D--BnaC03g77310D--BnaA08g30710D	1
BnaA01g05130D--BnaA02g00470D--BnaC09g46300D--BnaA09g17440D--BnaC02g00390D--BnaC03g77310D	1
BnaA01g05130D--BnaA03g02870D--BnaC03g04230D	2
BnaA01g05130D--BnaA09g17440D--BnaC03g77310D	14
BnaA01g05130D--BnaA09g17440D--BnaC03g77310D--BnaA08g30710D	36
BnaA01g05130D--BnaC03g04230D	2
BnaA01g05130D--BnaC03g04230D--BnaC09g46300D--BnaC03g77310D	12
BnaA01g05130D--BnaC03g77310D	35
BnaA01g05130D--BnaC09g46300D	7
BnaA01g05130D--BnaC09g46300D--BnaA09g17440D--BnaC03g77310D	9
BnaA01g05140D	16
BnaA01g05170D	14
BnaA01g05170D--BnaCnng52390D	387
BnaA01g05180D	2145
BnaA01g05190D	70
BnaA01g05190D--BnaC01g00010D	85
BnaA01g05210D	3
BnaA01g05210D--BnaC01g00030D	1
BnaA01g05220D	103
BnaA01g05220D--BnaC01g00040D	71
BnaA01g05230D	43
BnaA01g05230D--BnaA01g30410D	1
BnaA01g05230D--BnaC01g00050D	31
BnaA01g05240D	71
BnaA01g05240D--BnaC01g00060D	29
BnaA01g05270D	5
BnaA01g05270D--BnaC01g00110D	3
BnaA01g05280D	5
BnaA01g05280D--BnaC01g00120D	13
BnaA01g05290D--BnaC01g00140D	2
BnaA01g05300D	225
BnaA01g05300D--BnaC01g00150D	385
BnaA01g05320D	547
BnaA01g05320D--BnaC01g00170D	20
BnaA01g05320D--BnaCnng71840D	1
BnaA01g05370D	58
BnaA01g05370D--BnaC01g00230D	2
BnaA01g05380D	287
BnaA01g05380D--BnaC01g00240D	218
BnaA01g05390D	74
BnaA01g05400D--BnaC01g00270D	3
BnaA01g05410D	393
BnaA01g05410D--BnaC01g00280D	56
BnaA01g05410D--BnaC06g41990D	1
BnaA01g05420D	7
BnaA01g05420D--BnaC01g00290D	2
BnaA01g05430D	1
BnaA01g05430D--BnaC01g00300D	1
BnaA01g05450D	33
BnaA01g05450D--BnaC01g00330D	51
BnaA01g05480D	31
BnaA01g05480D--BnaC01g00350D	24
BnaA01g05480D--BnaC01g00350D--BnaA07g01740D	1
BnaA01g05490D	137
BnaA01g05490D--BnaC01g40650D	5
BnaA01g05490D--BnaC01g40660D	28
BnaA01g05500D	10
BnaA01g05510D	87
BnaA01g05510D--BnaC01g00370D	212
BnaA01g05520D	8
BnaA01g05520D--BnaC01g00400D	7
BnaA01g05530D	161
BnaA01g05530D--BnaC01g00410D	31
BnaA01g05530D--BnaC01g00410D--BnaC06g43280D	7
BnaA01g05540D	218
BnaA01g05540D--BnaC01g00420D	46
BnaA01g05550D	11
BnaA01g05560D	12
BnaA01g05560D--BnaC01g00440D	7
BnaA01g05570D	7
BnaA01g05570D--BnaC01g00450D	1
BnaA01g05610D	126
BnaA01g05610D--BnaA06g40470D--BnaA06g40510D	6
BnaA01g05610D--BnaA06g40510D	15
BnaA01g05610D--BnaC01g00490D	173
BnaA01g05610D--BnaC01g00490D--BnaA06g40470D--BnaA06g40510D	6
BnaA01g05610D--BnaC01g00490D--BnaA06g40510D	2
BnaA01g05610D--BnaC01g00490D--BnaC03g76410D	13
BnaA01g05610D--BnaC03g76410D	3
BnaA01g05620D	34
BnaA01g05620D--BnaC01g00510D	22
BnaA01g05630D	3
BnaA01g05660D	75
BnaA01g05660D--BnaC01g00540D	23
BnaA01g05670D	297
BnaA01g05670D--BnaC01g00550D	182
BnaA01g05670D--BnaC01g00550D--BnaC03g76360D	27
BnaA01g05690D	117
BnaA01g05690D--BnaC01g00570D	63
BnaA01g05690D--BnaC01g00570D--BnaCnng62920D	2
BnaA01g05690D--BnaCnng62920D	3
BnaA01g05720D	138
BnaA01g05720D--BnaC01g00600D	193
BnaA01g05730D	4
BnaA01g05730D--BnaC01g00610D	1
BnaA01g05760D	15
BnaA01g05770D	8
BnaA01g05780D	38
BnaA01g05800D	12
BnaA01g05810D	31
BnaA01g05820D	28
BnaA01g05830D	27
BnaA01g05840D	529
BnaA01g05860D	3
BnaA01g05890D	81
BnaA01g05890D--BnaC03g67660D	1
BnaA01g05900D	39
BnaA01g05920D	148
BnaA01g05930D	1
BnaA01g05950D	70
BnaA01g05960D	11
BnaA01g05960D--BnaC03g67710D	4
BnaA01g05970D	2
BnaA01g05980D	26
BnaA01g05990D	62
BnaA01g06000D	23
BnaA01g06000D--BnaCnng62950D	1
BnaA01g06010D	231
BnaA01g06020D	136
BnaA01g06030D	44
BnaA01g06040D	48
BnaA01g06060D	2
BnaA01g06090D	13
BnaA01g06100D	139
BnaA01g06110D	1
BnaA01g06120D	8
BnaA01g06130D	46
BnaA01g06150D	2
BnaA01g06160D	57
BnaA01g06170D	8
BnaA01g06180D	577
BnaA01g06190D	210
BnaA01g06210D	32
BnaA01g06220D	446
BnaA01g06230D	9
BnaA01g06240D	17
BnaA01g06250D	55
BnaA01g06270D	6
BnaA01g06310D	54
BnaA01g06330D	154
BnaA01g06340D	87
BnaA01g06350D	94
BnaA01g06350D--BnaA03g50530D	1
BnaA01g06370D	30
BnaA01g06370D--BnaAnng29890D	11
BnaA01g06380D	16
BnaA01g06380D--BnaAnng29900D	43
BnaA01g06390D	7
BnaA01g06410D	14
BnaA01g06410D--BnaAnng32430D	4
BnaA01g06420D	188
BnaA01g06430D	7
BnaA01g06440D	389
BnaA01g06440D--BnaA05g26280D	92
BnaA01g06450D	3
BnaA01g06460D	51
BnaA01g06460D--BnaA01g06380D	10
BnaA01g06460D--BnaA01g06380D--BnaAnng29900D	1
BnaA01g06460D--BnaA01g06390D	7
BnaA01g06470D	3
BnaA01g06480D	1
BnaA01g06490D	16
BnaA01g06500D	2
BnaA01g06520D	35
BnaA01g06530D	202
BnaA01g06540D	113
BnaA01g06550D	1
BnaA01g06570D	5
BnaA01g06600D	115
BnaA01g06610D	64
BnaA01g06610D--BnaA03g50170D	6
BnaA01g06610D--BnaC04g08650D--BnaA03g50170D	5
BnaA01g06610D--BnaCnng70410D	99
BnaA01g06640D	25
BnaA01g06660D	8
BnaA01g06670D	63
BnaA01g06680D	24
BnaA01g06690D	2
BnaA01g06700D	76
BnaA01g06710D	2
BnaA01g06730D	62
BnaA01g06740D	2
BnaA01g06750D	15
BnaA01g06760D	36
BnaA01g06760D--BnaA03g50040D	1
BnaA01g06770D	20
BnaA01g06780D	62
BnaA01g06790D	3
BnaA01g06800D	189
BnaA01g06800D--BnaAnng10960D	3
BnaA01g06810D	123
BnaA01g06820D	1892
BnaA01g06820D--BnaAnng23670D	1533
BnaA01g06830D	1
BnaA01g06830D--BnaCnng52220D	2
BnaA01g06850D	136
BnaA01g06850D--BnaAnng10840D--BnaC07g50870D	2
BnaA01g06860D	48
BnaA01g06870D	9
BnaA01g06880D	2
BnaA01g06890D	1
BnaA01g06900D	1
BnaA01g06910D	8
BnaA01g06910D--BnaC07g42330D	2
BnaA01g06940D	135
BnaA01g06970D	15
BnaA01g06990D	48
BnaA01g07000D	166
BnaA01g07010D	19
BnaA01g07020D	2
BnaA01g07050D	29
BnaA01g07050D--BnaCnng73910D	80
BnaA01g07050D--BnaCnng73910D--BnaUnng04640D	2
BnaA01g07060D	34
BnaA01g07070D	1
BnaA01g07080D	1
BnaA01g07090D	301
BnaA01g07090D--BnaC07g42220D	2
BnaA01g07100D	134
BnaA01g07110D	22
BnaA01g07120D	16
BnaA01g07130D	11
BnaA01g07140D	97
BnaA01g07150D	56
BnaA01g07160D	16
BnaA01g07170D	103
BnaA01g07190D	159
BnaA01g07200D	38
BnaA01g07200D--BnaCnng42150D	18
BnaA01g07210D	1
BnaA01g07220D	67
BnaA01g07240D	31
BnaA01g07270D	51
BnaA01g07280D	79
BnaA01g07290D	22
BnaA01g07320D	16
BnaA01g07330D	32
BnaA01g07340D	66
BnaA01g07340D--BnaC07g41980D	7
BnaA01g07350D	167
BnaA01g07360D	132
BnaA01g07420D	76
BnaA01g07430D	53
BnaA01g07440D	20
BnaA01g07450D	170
BnaA01g07460D	56
BnaA01g07470D	113
BnaA01g07480D	86
BnaA01g07540D	95
BnaA01g07550D	64
BnaA01g07570D	1
BnaA01g07570D--BnaA01g07550D	3
BnaA01g07600D	4
BnaA01g07610D	200
BnaA01g07620D	24
BnaA01g07640D	59
BnaA01g07660D	55
BnaA01g07670D	2
BnaA01g07690D	106
BnaA01g07690D--BnaCnng53100D	65
BnaA01g07720D	15
BnaA01g07720D--BnaAnng17710D	35
BnaA01g07730D	1
BnaA01g07750D	159
BnaA01g07750D--BnaAnng17740D	76
BnaA01g07750D--BnaAnng17740D--BnaA03g55070D	2
BnaA01g07790D--BnaAnng33770D	65
BnaA01g07800D	28
BnaA01g07800D--BnaA01g07780D--BnaCnng20270D--BnaCnng54180D--BnaAnng24860D--BnaAnng33770D	9
BnaA01g07800D--BnaAnng24860D	71
BnaA01g07800D--BnaAnng24860D--BnaAnng33770D	132
BnaA01g07800D--BnaAnng33770D	25
BnaA01g07800D--BnaCnng20270D--BnaCnng54180D--BnaAnng24860D--BnaAnng33770D	25
BnaA01g07810D	36
BnaA01g07820D	64
BnaA01g07830D	1007
BnaA01g07860D	232
BnaA01g07860D--BnaA03g58880D	1
BnaA01g07890D	29
BnaA01g07900D	107
BnaA01g07910D	111
BnaA01g07920D	10
BnaA01g07930D	30
BnaA01g07940D	57
BnaA01g07950D	11
BnaA01g07960D	133
BnaA01g07980D	61
BnaA01g08000D	1
BnaA01g08010D	1
BnaA01g08020D	35
BnaA01g08020D--BnaA03g59070D	1
BnaA01g08040D	1
BnaA01g08050D	1
BnaA01g08060D	8
BnaA01g08080D	86
BnaA01g08080D--BnaA09g54920D	14
BnaA01g08120D	111
BnaA01g08130D	108
BnaA01g08140D	130
BnaA01g08150D	1526
BnaA01g08160D	95
BnaA01g08170D	1
BnaA01g08200D	209
