Gene	S14
BnaA01g01180D--BnaC01g40690D	40
BnaA01g01190D--BnaC01g40700D	8
BnaA01g01200D	4
BnaA01g01200D--BnaC01g40700D	2
BnaA01g01210D	211
BnaA01g01230D	3
BnaA01g01240D	27
BnaA01g01240D--BnaA08g15220D	1
BnaA01g01250D	16
BnaA01g01250D--BnaAnng19780D	1
BnaA01g01250D--BnaC07g51180D--BnaAnng19780D	6
BnaA01g01260D	6
BnaA01g01260D--BnaC07g51170D	1
BnaA01g01270D	27
BnaA01g01280D	18
BnaA01g01280D--BnaA01g01260D	1
BnaA01g01300D	2
BnaA01g01310D	251
BnaA01g01320D	1
BnaA01g01330D	255
BnaA01g01330D--BnaC07g51120D	3
BnaA01g01340D	26
BnaA01g01350D	1
BnaA01g01360D	12
BnaA01g01360D--BnaA07g05850D	13
BnaA01g01370D	5
BnaA01g01380D	4
BnaA01g01400D	238
BnaA01g01410D	30
BnaA01g01420D	164
BnaA01g01430D	74
BnaA01g01450D	14
BnaA01g01460D	38
BnaA01g01470D	250
BnaA01g01470D--BnaA08g15140D	15
BnaA01g01470D--BnaA08g15140D--BnaC07g03810D--BnaC03g62040D--BnaA07g02120D	13
BnaA01g01470D--BnaC03g62040D	17
BnaA01g01470D--BnaC06g01250D--BnaC07g03810D--BnaA07g02120D	1
BnaA01g01470D--BnaC07g03810D--BnaA07g02120D	13
BnaA01g01480D	16
BnaA01g01490D	3
BnaA01g01500D	14
BnaA01g01500D--BnaC05g36610D	3
BnaA01g01520D	25
BnaA01g01520D--BnaC01g40730D	26
BnaA01g01540D	8
BnaA01g01550D	661
BnaA01g01550D--BnaC03g62600D	1
BnaA01g01560D	97
BnaA01g01570D	39
BnaA01g01580D	8
BnaA01g01590D	9
BnaA01g01600D	21
BnaA01g01620D	9
BnaA01g01630D	28
BnaA01g01640D	1
BnaA01g01650D	59
BnaA01g01660D	34
BnaA01g01670D	89
BnaA01g01680D	50
BnaA01g01690D	41
BnaA01g01690D--BnaAnng08260D	1
BnaA01g01700D	659
BnaA01g01700D--BnaA08g14870D	17
BnaA01g01700D--BnaA08g14870D--BnaC03g62580D	17
BnaA01g01700D--BnaC03g62580D	3
BnaA01g01750D	70
BnaA01g01750D--BnaC08g11060D	1
BnaA01g01760D	22
BnaA01g01780D	96
BnaA01g01790D	103
BnaA01g01800D	118
BnaA01g01800D--BnaA08g31050D	1
BnaA01g01800D--BnaC03g62490D	5
BnaA01g01810D	41
BnaA01g01840D	7
BnaA01g01870D	8
BnaA01g01870D--BnaA08g14950D--BnaC03g62390D	1
BnaA01g01880D	2
BnaA01g01900D	51
BnaA01g01910D	9
BnaA01g01920D	15
BnaA01g01930D	1
BnaA01g01940D	3
BnaA01g01950D	22
BnaA01g01960D	28
BnaA01g01970D	96
BnaA01g01980D	399
BnaA01g01980D--BnaA03g53290D	1
BnaA01g01980D--BnaA08g14990D--BnaC03g62300D	6
BnaA01g01990D	108
BnaA01g02020D	9
BnaA01g02020D--BnaC07g06400D	1
BnaA01g02030D	1
BnaA01g02040D	6
BnaA01g02050D	79
BnaA01g02060D	85
BnaA01g02070D	28
BnaA01g02070D--BnaC03g62270D	2
BnaA01g02080D	6
BnaA01g02090D	395
BnaA01g02090D--BnaA03g53230D	1
BnaA01g02090D--BnaA03g53250D	6
BnaA01g02100D	148
BnaA01g02100D--BnaCnng48010D	74
BnaA01g02110D	17
BnaA01g02120D	8
BnaA01g02130D	12
BnaA01g02150D	19
BnaA01g02160D	123
BnaA01g02170D	67
BnaA01g02180D	99
BnaA01g02190D	119
BnaA01g02190D--BnaC03g65340D	1
BnaA01g02200D	1
BnaA01g02210D	4
BnaA01g02220D	48
BnaA01g02240D	2
BnaA01g02250D	21
BnaA01g02260D	33
BnaA01g02270D	71
BnaA01g02290D	7
BnaA01g02290D--BnaA09g54090D	18
BnaA01g02300D	129
BnaA01g02320D	4
BnaA01g02330D	30
BnaA01g02340D	417
BnaA01g02350D	8
BnaA01g02350D--BnaA09g41790D	21
BnaA01g02350D--BnaA09g41790D--BnaAnng15360D	2
BnaA01g02360D--BnaA09g41780D	1
BnaA01g02370D	253
BnaA01g02380D	3
BnaA01g02390D	7
BnaA01g02400D	1
BnaA01g02410D	1
BnaA01g02410D--BnaUnng01620D	2
BnaA01g02420D	11
BnaA01g02430D	2
BnaA01g02440D	99
BnaA01g02450D	4
BnaA01g02460D	252
BnaA01g02470D	33
BnaA01g02470D--BnaA08g11020D	2
BnaA01g02480D	2
BnaA01g02480D--BnaCnng63480D	2
BnaA01g02490D	88
BnaA01g02490D--BnaA01g33400D--BnaC01g39890D--BnaC03g33960D--BnaC05g47000D	5
BnaA01g02490D--BnaA03g52970D	4
BnaA01g02490D--BnaC05g47000D	8
BnaA01g02500D	28
BnaA01g02510D	9
BnaA01g02520D	25
BnaA01g02530D	127
BnaA01g02540D	151
BnaA01g02550D	16
BnaA01g02570D	30
BnaA01g02580D	3
BnaA01g02590D	63
BnaA01g02600D	26
BnaA01g02610D	20
BnaA01g02620D	296
BnaA01g02620D--BnaA08g11120D	1
BnaA01g02630D	34
BnaA01g02640D	151
BnaA01g02640D--BnaA08g11150D--BnaC03g66050D	17
BnaA01g02650D	316
BnaA01g02660D	97
BnaA01g02660D--BnaA08g11160D--BnaC03g66080D	2
BnaA01g02670D	175
BnaA01g02670D--BnaA08g11170D	1
BnaA01g02670D--BnaA08g11170D--BnaC03g66090D	13
BnaA01g02670D--BnaC03g66090D	18
BnaA01g02690D	58
BnaA01g02700D	1
BnaA01g02710D	3
BnaA01g02740D	38
BnaA01g02750D	1
BnaA01g02770D	51
BnaA01g02780D	56
BnaA01g02780D--BnaA08g11250D	1
BnaA01g02790D	15
BnaA01g02790D--BnaCnng65330D	6
BnaA01g02800D	57
BnaA01g02800D--BnaCnng65340D	5
BnaA01g02800D--BnaCnng65740D	4
BnaA01g02810D	76
BnaA01g02810D--BnaCnng65730D	29
BnaA01g02820D	35
BnaA01g02820D--BnaC09g16250D	1
BnaA01g02830D	44
BnaA01g02840D	33
BnaA01g02840D--BnaC03g45080D	6
BnaA01g02850D	4
BnaA01g02860D	317
BnaA01g02870D	1
BnaA01g02880D	63
BnaA01g02900D	7
BnaA01g02910D	62
BnaA01g02920D	33
BnaA01g02920D--BnaCnng62850D	22
BnaA01g02930D	12
BnaA01g02940D	263
BnaA01g02950D	104
BnaA01g02950D--BnaA03g50930D	8
BnaA01g02970D	15
BnaA01g02970D--BnaA08g11350D--BnaC03g77070D	5
BnaA01g02970D--BnaA08g11350D--BnaC03g77070D--BnaCnng64910D	5
BnaA01g02970D--BnaCnng64910D	4
BnaA01g02980D	25
BnaA01g02990D	25
BnaA01g03010D	39
BnaA01g03020D	23
BnaA01g03030D--BnaA08g11390D	1
BnaA01g03040D	1
BnaA01g03050D	304
BnaA01g03050D--BnaA09g08500D	3
BnaA01g03050D--BnaC06g20070D	53
BnaA01g03050D--BnaC06g20080D	15
BnaA01g03050D--BnaC06g20080D--BnaA08g11610D--BnaC03g77220D	27
BnaA01g03050D--BnaC06g20080D--BnaC03g77220D	3
BnaA01g03060D	276
BnaA01g03070D	23
BnaA01g03080D	8
BnaA01g03100D	11
BnaA01g03120D	13
BnaA01g03130D	4
BnaA01g03140D	7
BnaA01g03150D	141
BnaA01g03180D--BnaA01g03170D	3
BnaA01g03200D	80
BnaA01g03210D	12
BnaA01g03210D--BnaA07g32720D	1
BnaA01g03210D--BnaC02g13880D	1
BnaA01g03220D	2
BnaA01g03220D--BnaAnng34680D	9
BnaA01g03230D	45
BnaA01g03230D--BnaA08g11450D	2
BnaA01g03230D--BnaC03g66410D--BnaA08g11450D	7
BnaA01g03230D--BnaC04g25670D	6
BnaA01g03240D	53
BnaA01g03260D	42
BnaA01g03270D	74
BnaA01g03280D	29
BnaA01g03290D	3
BnaA01g03300D	16
BnaA01g03310D	29
BnaA01g03320D	71
BnaA01g03330D	9
BnaA01g03340D	12
BnaA01g03350D	7
BnaA01g03360D	10
BnaA01g03360D--BnaA08g11540D	1
BnaA01g03370D	46
BnaA01g03380D	81
BnaA01g03390D	30
BnaA01g03400D	141
BnaA01g03410D	15
BnaA01g03410D--BnaAnng40740D	5
BnaA01g03420D	13
BnaA01g03430D	47
BnaA01g03440D	19
BnaA01g03450D	31
BnaA01g03460D	32
BnaA01g03470D	22
BnaA01g03480D	24
BnaA01g03500D	8
BnaA01g03510D	93
BnaA01g03510D--BnaA08g11770D	1
BnaA01g03520D	11
BnaA01g03530D	14
BnaA01g03540D	13
BnaA01g03540D--BnaCnng66970D	1
BnaA01g03550D	22
BnaA01g03560D	24
BnaA01g03560D--BnaA03g52450D	2
BnaA01g03570D	1
BnaA01g03580D	24
BnaA01g03590D	29
BnaA01g03600D	49
BnaA01g03600D--BnaA03g52440D	4
BnaA01g03600D--BnaC03g66710D--BnaA08g11850D	1
BnaA01g03610D	106
BnaA01g03620D	3
BnaA01g03630D	58
BnaA01g03630D--BnaA03g52420D	2
BnaA01g03630D--BnaC03g66740D--BnaA03g52420D	1
BnaA01g03630D--BnaC03g66740D--BnaA08g11880D	1
BnaA01g03640D	57
BnaA01g03640D--BnaA03g52400D	4
BnaA01g03640D--BnaC01g40760D	25
BnaA01g03640D--BnaCnng63540D	29
BnaA01g03650D	27
BnaA01g03670D	5
BnaA01g03680D	392
BnaA01g03730D	21
BnaA01g03740D	2
BnaA01g03780D	4
BnaA01g03790D	245
BnaA01g03790D--BnaA08g11910D	1
BnaA01g03790D--BnaC03g66770D--BnaA08g11910D	1
BnaA01g03800D	53
BnaA01g03810D	48
BnaA01g03810D--BnaAnng32060D	27
BnaA01g03820D	2
BnaA01g03820D--BnaC04g38300D--BnaA04g15350D	7
BnaA01g03830D	7
BnaA01g03830D--BnaA03g52330D	1
BnaA01g03840D	104
BnaA01g03840D--BnaA03g52320D	3
BnaA01g03860D	1746
BnaA01g03880D	60
BnaA01g03880D--BnaC05g25620D--BnaC05g25630D	2
BnaA01g03890D	1
BnaA01g03950D--BnaA01g03890D	10
BnaA01g03960D	21
BnaA01g03960D--BnaA01g03900D	1
BnaA01g04000D	389
BnaA01g04010D	17
BnaA01g04020D	39
BnaA01g04030D	91
BnaA01g04040D	6
BnaA01g04050D	3
BnaA01g04070D	1
BnaA01g04080D	3
BnaA01g04100D	226
BnaA01g04110D	10
BnaA01g04120D	16
BnaA01g04120D--BnaA03g02750D--BnaA08g12000D--BnaC03g66890D	2
BnaA01g04120D--BnaA08g12000D	1
BnaA01g04130D	50
BnaA01g04150D	2
BnaA01g04160D	10
BnaA01g04200D	116
BnaA01g04220D	6
BnaA01g04220D--BnaA03g52170D	1
BnaA01g04230D--BnaA01g34740D	55
BnaA01g04270D	8
BnaA01g04280D	14
BnaA01g04290D	12
BnaA01g04290D--BnaA08g12070D--BnaC03g67000D	1
BnaA01g04300D	21
BnaA01g04310D	27
BnaA01g04330D	4
BnaA01g04340D	33
BnaA01g04360D	161
BnaA01g04380D	22
BnaA01g04380D--BnaCnng59900D	2
BnaA01g04380D--BnaCnng61020D	8
BnaA01g04390D	33
BnaA01g04390D--BnaA01g04380D	24
BnaA01g04390D--BnaA01g04380D--BnaCnng59900D	11
BnaA01g04390D--BnaA01g04380D--BnaCnng61020D	3
BnaA01g04390D--BnaCnng59900D	24
BnaA01g04390D--BnaCnng61020D	2
BnaA01g04420D	141
BnaA01g04430D	14
BnaA01g04440D	56
BnaA01g04450D	89
BnaA01g04460D	13
BnaA01g04470D	9
BnaA01g04480D	89
BnaA01g04510D	104
BnaA01g04510D--BnaA08g12170D	27
BnaA01g04520D	98
BnaA01g04520D--BnaC03g67280D	7
BnaA01g04540D	92
BnaA01g04550D	35
BnaA01g04560D	1
BnaA01g04570D	18
BnaA01g04580D	7
BnaA01g04590D	56
BnaA01g04600D	396
BnaA01g04600D--BnaA03g52020D	10
BnaA01g04610D	17
BnaA01g04620D	225
BnaA01g04640D	19
BnaA01g04650D	32
BnaA01g04660D	196
BnaA01g04660D--BnaA08g12240D	1
BnaA01g04670D	58
BnaA01g04680D	6
BnaA01g04690D	1
BnaA01g04700D	253
BnaA01g04710D	4
BnaA01g04720D	16
BnaA01g04730D	97
BnaA01g04740D	1975
BnaA01g04750D	93
BnaA01g04750D--BnaC02g17910D	6
BnaA01g04750D--BnaC02g17910D--BnaC02g46090D	1
BnaA01g04760D	54
BnaA01g04760D--BnaA08g30620D	22
BnaA01g04770D	69
BnaA01g04780D	47
BnaA01g04780D--BnaA08g30600D	5
BnaA01g04790D	40
BnaA01g04800D	14
BnaA01g04840D	99
BnaA01g04850D	180
BnaA01g04860D	18
BnaA01g04870D	87
BnaA01g04880D	45
BnaA01g04890D	308
BnaA01g04900D	5
BnaA01g04910D	178
BnaA01g04910D--BnaA03g51850D	1
BnaA01g04920D	109
BnaA01g04950D	2
BnaA01g04950D--BnaA03g13990D--BnaA02g02380D	2
BnaA01g04970D	33
BnaA01g04980D	101
BnaA01g04980D--BnaC01g40770D	5
BnaA01g05000D	1
BnaA01g05010D	18
BnaA01g05020D	45
BnaA01g05040D	23
BnaA01g05060D	29
BnaA01g05070D	65
BnaA01g05080D	41
BnaA01g05080D--BnaA03g51720D--BnaCnng51890D	4
BnaA01g05080D--BnaA08g07530D	24
BnaA01g05090D	20
BnaA01g05090D--BnaA08g12370D	3
BnaA01g05100D	34
BnaA01g05110D	78
BnaA01g05110D--BnaA08g12390D	1
BnaA01g05120D	196
BnaA01g05130D	118
BnaA01g05130D--BnaA03g02870D--BnaC03g04230D	2
BnaA01g05130D--BnaA08g30710D	1
BnaA01g05130D--BnaA09g17440D--BnaC03g77310D	7
BnaA01g05130D--BnaA09g17440D--BnaC03g77310D--BnaA08g30710D	26
BnaA01g05130D--BnaC03g04230D	2
BnaA01g05130D--BnaC03g04230D--BnaC09g46300D--BnaC03g77310D	4
BnaA01g05130D--BnaC03g77310D	21
BnaA01g05130D--BnaC09g46300D	3
BnaA01g05130D--BnaC09g46300D--BnaA09g17440D--BnaC03g77310D	2
BnaA01g05130D--BnaC09g46300D--BnaA09g17440D--BnaC03g77310D--BnaA08g30710D	1
BnaA01g05140D	17
BnaA01g05170D	25
BnaA01g05170D--BnaCnng52390D	197
BnaA01g05180D	1192
BnaA01g05190D	40
BnaA01g05190D--BnaC01g00010D	50
BnaA01g05210D	1
BnaA01g05210D--BnaC01g00030D	2
BnaA01g05220D	68
BnaA01g05220D--BnaC01g00040D	35
BnaA01g05230D	35
BnaA01g05230D--BnaC01g00050D	31
BnaA01g05240D	52
BnaA01g05240D--BnaC01g00060D	8
BnaA01g05270D	3
BnaA01g05270D--BnaC01g00110D	2
BnaA01g05280D	5
BnaA01g05280D--BnaC01g00120D	12
BnaA01g05300D	116
BnaA01g05300D--BnaC01g00150D	245
BnaA01g05320D	616
BnaA01g05320D--BnaC01g00170D	18
BnaA01g05320D--BnaCnng71840D	8
BnaA01g05370D	35
BnaA01g05370D--BnaC01g00230D	3
BnaA01g05380D	181
BnaA01g05380D--BnaC01g00240D	106
BnaA01g05390D	65
BnaA01g05410D	346
BnaA01g05410D--BnaC01g00280D	68
BnaA01g05420D	4
BnaA01g05430D--BnaC01g00300D	2
BnaA01g05450D	20
BnaA01g05450D--BnaC01g00330D	36
BnaA01g05460D--BnaC01g00340D	1
BnaA01g05480D	22
BnaA01g05480D--BnaC01g00350D	15
BnaA01g05480D--BnaC01g00350D--BnaA07g01740D	1
BnaA01g05490D	86
BnaA01g05490D--BnaC01g40650D	6
BnaA01g05490D--BnaC01g40660D	22
BnaA01g05500D	9
BnaA01g05510D	54
BnaA01g05510D--BnaC01g00370D	120
BnaA01g05520D	2
BnaA01g05520D--BnaC01g00400D	4
BnaA01g05530D	95
BnaA01g05530D--BnaC01g00410D	15
BnaA01g05530D--BnaC01g00410D--BnaC06g43280D	4
BnaA01g05540D	145
BnaA01g05540D--BnaC01g00420D	32
BnaA01g05550D	8
BnaA01g05560D	11
BnaA01g05560D--BnaC01g00440D	9
BnaA01g05570D	1
BnaA01g05570D--BnaC01g00450D	1
BnaA01g05610D	66
BnaA01g05610D--BnaA06g40470D--BnaA06g40510D	1
BnaA01g05610D--BnaA06g40510D	4
BnaA01g05610D--BnaC01g00490D	89
BnaA01g05610D--BnaC01g00490D--BnaA06g40470D--BnaA06g40510D	2
BnaA01g05610D--BnaC01g00490D--BnaA06g40510D	1
BnaA01g05610D--BnaC01g00490D--BnaC03g76410D	6
BnaA01g05610D--BnaC03g76410D	4
BnaA01g05620D	18
BnaA01g05620D--BnaC01g00510D	21
BnaA01g05630D	3
BnaA01g05660D	82
BnaA01g05660D--BnaC01g00520D	1
BnaA01g05660D--BnaC01g00540D	30
BnaA01g05670D	271
BnaA01g05670D--BnaC01g00550D	133
BnaA01g05670D--BnaC01g00550D--BnaC03g76360D	20
BnaA01g05690D	79
BnaA01g05690D--BnaC01g00570D	51
BnaA01g05690D--BnaCnng62920D	2
BnaA01g05720D	87
BnaA01g05720D--BnaC01g00600D	128
BnaA01g05730D	2
BnaA01g05760D	1
BnaA01g05770D	6
BnaA01g05780D	25
BnaA01g05800D	8
BnaA01g05810D	28
BnaA01g05820D	32
BnaA01g05830D	29
BnaA01g05840D	348
BnaA01g05890D	48
BnaA01g05900D	43
BnaA01g05920D	177
BnaA01g05930D	2
BnaA01g05950D	51
BnaA01g05960D	26
BnaA01g05960D--BnaC03g67710D	2
BnaA01g05970D	1
BnaA01g05980D	6
BnaA01g05990D	54
BnaA01g06000D	18
BnaA01g06010D	128
BnaA01g06020D	119
BnaA01g06030D	28
BnaA01g06040D	32
BnaA01g06080D	1
BnaA01g06090D	4
BnaA01g06100D	87
BnaA01g06120D	3
BnaA01g06130D	20
BnaA01g06160D	26
BnaA01g06170D	14
BnaA01g06180D	577
BnaA01g06190D	116
BnaA01g06210D	15
BnaA01g06220D	269
BnaA01g06230D	4
BnaA01g06240D	4
BnaA01g06250D	47
BnaA01g06260D	1
BnaA01g06270D	1
BnaA01g06290D	3
BnaA01g06300D	2
BnaA01g06310D	37
BnaA01g06330D	184
BnaA01g06340D	79
BnaA01g06350D	76
BnaA01g06370D	29
BnaA01g06370D--BnaAnng29890D	3
BnaA01g06380D	5
BnaA01g06380D--BnaAnng29900D	26
BnaA01g06390D	7
BnaA01g06400D	1
BnaA01g06410D	3
BnaA01g06410D--BnaAnng32430D	3
BnaA01g06420D	122
BnaA01g06430D	2
BnaA01g06440D	291
BnaA01g06440D--BnaA05g26280D	62
BnaA01g06450D	3
BnaA01g06450D--BnaA01g06370D	2
BnaA01g06460D	34
BnaA01g06460D--BnaA01g06380D	4
BnaA01g06460D--BnaA01g06390D	2
BnaA01g06470D	10
BnaA01g06490D	32
BnaA01g06520D	21
BnaA01g06530D	169
BnaA01g06540D	69
BnaA01g06550D	2
BnaA01g06570D	11
BnaA01g06600D	174
BnaA01g06610D	60
BnaA01g06610D--BnaA03g50170D	6
BnaA01g06610D--BnaC04g08650D--BnaA03g50170D	5
BnaA01g06610D--BnaCnng70410D	83
BnaA01g06620D	8
BnaA01g06640D	10
BnaA01g06660D	1
BnaA01g06670D	38
BnaA01g06680D	16
BnaA01g06690D	3
BnaA01g06700D	32
BnaA01g06730D	33
BnaA01g06740D	1
BnaA01g06750D	78
BnaA01g06760D	25
BnaA01g06770D	25
BnaA01g06780D	31
BnaA01g06800D	119
BnaA01g06800D--BnaAnng10960D	2
BnaA01g06810D	90
BnaA01g06820D	1680
BnaA01g06820D--BnaAnng23670D	1237
BnaA01g06830D	27
BnaA01g06830D--BnaCnng52220D	2
BnaA01g06850D	78
BnaA01g06850D--BnaAnng10840D	3
BnaA01g06850D--BnaAnng10840D--BnaC07g50870D	2
BnaA01g06850D--BnaCnng29560D	2
BnaA01g06860D	18
BnaA01g06870D	3
BnaA01g06880D	2
BnaA01g06910D	14
BnaA01g06940D	99
BnaA01g06970D	11
BnaA01g06990D	37
BnaA01g07000D	103
BnaA01g07010D	13
BnaA01g07050D	26
BnaA01g07050D--BnaCnng73910D	72
BnaA01g07050D--BnaCnng73910D--BnaUnng04640D	3
BnaA01g07060D	18
BnaA01g07070D	2
BnaA01g07080D	1
BnaA01g07090D	213
BnaA01g07090D--BnaC07g42220D	2
BnaA01g07100D	63
BnaA01g07110D	24
BnaA01g07120D	10
BnaA01g07130D	14
BnaA01g07140D	65
BnaA01g07150D	33
BnaA01g07160D	13
BnaA01g07170D	72
BnaA01g07190D	73
BnaA01g07200D	16
BnaA01g07200D--BnaCnng42150D	2
BnaA01g07220D	35
BnaA01g07240D	25
BnaA01g07270D	144
BnaA01g07280D	67
BnaA01g07290D	22
BnaA01g07320D	5
BnaA01g07330D	12
BnaA01g07340D	43
BnaA01g07340D--BnaC07g41980D	3
BnaA01g07350D	129
BnaA01g07360D	113
BnaA01g07420D	39
BnaA01g07430D	36
BnaA01g07440D	13
BnaA01g07450D	103
BnaA01g07460D	32
BnaA01g07470D	91
BnaA01g07480D	65
BnaA01g07540D	42
BnaA01g07550D	27
BnaA01g07570D	1
BnaA01g07570D--BnaA01g07550D	2
BnaA01g07600D	4
BnaA01g07610D	124
BnaA01g07620D	25
BnaA01g07640D	29
BnaA01g07650D--BnaA01g07630D	1
BnaA01g07660D	36
BnaA01g07660D--BnaA09g10060D	1
BnaA01g07690D	51
BnaA01g07690D--BnaCnng53100D	49
BnaA01g07720D	6
BnaA01g07720D--BnaAnng17710D	13
BnaA01g07750D	110
BnaA01g07750D--BnaAnng17740D	35
BnaA01g07770D	1
BnaA01g07790D	1
BnaA01g07790D--BnaAnng33770D	27
BnaA01g07800D	11
BnaA01g07800D--BnaA01g07790D--BnaA01g07770D--BnaCnng20270D--BnaCnng54180D--BnaAnng24850D--BnaAnng24860D--BnaAnng33770D	1
BnaA01g07800D--BnaAnng24860D	47
BnaA01g07800D--BnaAnng24860D--BnaAnng33770D	63
BnaA01g07800D--BnaAnng33770D	11
BnaA01g07800D--BnaCnng20270D--BnaCnng54180D--BnaAnng24860D--BnaAnng33770D	22
BnaA01g07810D	22
BnaA01g07820D	37
BnaA01g07830D	596
BnaA01g07860D	226
BnaA01g07860D--BnaA03g58880D	2
BnaA01g07890D	25
BnaA01g07900D	97
BnaA01g07910D	141
BnaA01g07920D	17
BnaA01g07930D	21
BnaA01g07940D	41
BnaA01g07950D	4
BnaA01g07960D	75
BnaA01g07970D	25
BnaA01g07980D	35
BnaA01g08000D	3
BnaA01g08010D	4
BnaA01g08020D	11
BnaA01g08050D	2
BnaA01g08060D	7
BnaA01g08080D	53
BnaA01g08080D--BnaA09g54920D	7
BnaA01g08120D	64
BnaA01g08130D	85
BnaA01g08140D	52
BnaA01g08150D	1001
BnaA01g08160D	86
BnaA01g08200D	137
BnaA01g08200D--BnaCnng47770D	215
BnaA01g08210D	1
BnaA01g08210D--BnaCnng47760D	1
BnaA01g08230D	1
BnaA01g08240D	41
BnaA01g08240D--BnaC01g09790D	48
BnaA01g08260D	101
BnaA01g08260D--BnaC01g09810D	40
BnaA01g08270D	9
BnaA01g08270D--BnaC01g09820D	17
BnaA01g08280D	12
BnaA01g08280D--BnaC01g09830D	7
BnaA01g08290D	5
BnaA01g08300D	23
BnaA01g08300D--BnaC01g09850D	13
BnaA01g08310D	74
BnaA01g08310D--BnaC01g09860D	22
BnaA01g08320D	1
BnaA01g08330D	57
BnaA01g08330D--BnaC01g09880D	46
BnaA01g08340D	3
BnaA01g08340D--BnaC01g09890D	2
BnaA01g08360D	22
BnaA01g08360D--BnaC01g09910D	48
BnaA01g08370D	9
BnaA01g08370D--BnaC01g09920D	3
BnaA01g08380D	62
BnaA01g08380D--BnaC01g09930D	46
BnaA01g08390D	1
BnaA01g08400D	2
BnaA01g08400D--BnaC01g09940D	1
BnaA01g08410D	9
BnaA01g08410D--BnaC01g09950D	2
BnaA01g08430D	14
BnaA01g08430D--BnaC01g09970D	7
BnaA01g08440D	70
