Gene	S16
BnaA01g01670D	225
BnaA01g01680D	51
BnaA01g01690D	29
BnaA01g01700D	410
BnaA01g01700D--BnaA08g14870D	14
BnaA01g01700D--BnaA08g14870D--BnaC03g62580D	12
BnaA01g01700D--BnaC03g62580D	5
BnaA01g01750D	32
BnaA01g01750D--BnaC03g62540D	1
BnaA01g01750D--BnaC08g11060D	2
BnaA01g01760D	42
BnaA01g01780D	1248
BnaA01g01790D	303
BnaA01g01800D	408
BnaA01g01800D--BnaA08g31050D	1
BnaA01g01800D--BnaC03g62490D	4
BnaA01g01810D	15
BnaA01g01820D	1
BnaA01g01840D	1
BnaA01g01850D	1
BnaA01g01870D	89
BnaA01g01890D	12
BnaA01g01900D	129
BnaA01g01910D	11
BnaA01g01910D--BnaA03g53400D	1
BnaA01g01920D	11
BnaA01g01930D	9
BnaA01g01940D	1
BnaA01g01950D	18
BnaA01g01950D--BnaA03g53360D	2
BnaA01g01960D	7
BnaA01g01970D	244
BnaA01g01980D	395
BnaA01g01980D--BnaA08g14990D--BnaC03g62300D	1
BnaA01g01990D	34
BnaA01g02020D	18
BnaA01g02030D	21
BnaA01g02040D	100
BnaA01g02050D	59
BnaA01g02060D	47
BnaA01g02070D	14
BnaA01g02070D--BnaA08g15010D--BnaC03g62270D	1
BnaA01g02080D	1
BnaA01g02090D	525
BnaA01g02090D--BnaA03g53250D	7
BnaA01g02090D--BnaCnng22820D	1
BnaA01g02100D	59
BnaA01g02100D--BnaCnng48010D	23
BnaA01g02110D	4
BnaA01g02130D	6
BnaA01g02150D	11
BnaA01g02160D	150
BnaA01g02170D	64
BnaA01g02180D	55
BnaA01g02190D	169
BnaA01g02190D--BnaA08g10790D--BnaC03g65340D	2
BnaA01g02190D--BnaC03g65340D	1
BnaA01g02200D	1
BnaA01g02210D	19
BnaA01g02220D	62
BnaA01g02240D	13
BnaA01g02250D	6
BnaA01g02260D	57
BnaA01g02270D	22
BnaA01g02290D	15
BnaA01g02290D--BnaA09g54090D	21
BnaA01g02300D	255
BnaA01g02310D	11
BnaA01g02320D	6
BnaA01g02330D	40
BnaA01g02340D	494
BnaA01g02350D	3
BnaA01g02350D--BnaA09g41790D	38
BnaA01g02350D--BnaA09g41790D--BnaAnng15360D	3
BnaA01g02370D	10
BnaA01g02380D	3
BnaA01g02400D	1
BnaA01g02420D	2
BnaA01g02430D	5
BnaA01g02440D	22
BnaA01g02460D	79
BnaA01g02460D--BnaA01g02450D	5
BnaA01g02470D	50
BnaA01g02470D--BnaC03g65880D--BnaA03g53000D	1
BnaA01g02480D	59
BnaA01g02480D--BnaCnng63480D	1
BnaA01g02490D	200
BnaA01g02490D--BnaA01g33400D--BnaC01g39890D--BnaC03g33960D--BnaC05g47000D	7
BnaA01g02490D--BnaA03g52970D	2
BnaA01g02490D--BnaC05g47000D	11
BnaA01g02500D	39
BnaA01g02510D	86
BnaA01g02520D	27
BnaA01g02520D--BnaA01g02510D--BnaA08g11060D	2
BnaA01g02530D	198
BnaA01g02540D	32
BnaA01g02550D	146
BnaA01g02570D	80
BnaA01g02580D	68
BnaA01g02580D--BnaA08g11090D--BnaC03g65940D	2
BnaA01g02590D	34
BnaA01g02600D	17
BnaA01g02610D	26
BnaA01g02620D	56
BnaA01g02630D	20
BnaA01g02640D	115
BnaA01g02640D--BnaA08g11150D--BnaC03g66050D	11
BnaA01g02650D	88
BnaA01g02660D	194
BnaA01g02660D--BnaA08g11160D	2
BnaA01g02660D--BnaA08g11160D--BnaC03g66080D	4
BnaA01g02670D	102
BnaA01g02670D--BnaA08g11170D	1
BnaA01g02670D--BnaA08g11170D--BnaC03g66090D	10
BnaA01g02670D--BnaC03g29080D	2
BnaA01g02670D--BnaC03g66090D	16
BnaA01g02690D	45
BnaA01g02690D--BnaC03g66110D	3
BnaA01g02700D	1
BnaA01g02710D	38
BnaA01g02720D	136
BnaA01g02740D	71
BnaA01g02740D--BnaA01g02730D	1
BnaA01g02770D	69
BnaA01g02780D	8
BnaA01g02790D	22
BnaA01g02790D--BnaCnng65330D	5
BnaA01g02800D	81
BnaA01g02800D--BnaCnng65340D	15
BnaA01g02800D--BnaCnng65740D	9
BnaA01g02810D	18
BnaA01g02810D--BnaCnng65730D	11
BnaA01g02820D	77
BnaA01g02830D	61
BnaA01g02840D	41
BnaA01g02840D--BnaC03g45080D	2
BnaA01g02850D	4
BnaA01g02860D	20
BnaA01g02870D	6
BnaA01g02880D	2
BnaA01g02890D	51
BnaA01g02900D	26
BnaA01g02910D	8
BnaA01g02920D	50
BnaA01g02920D--BnaCnng62850D	19
BnaA01g02930D	68
BnaA01g02930D--BnaA03g50990D	1
BnaA01g02940D	137
BnaA01g02950D	117
BnaA01g02950D--BnaA03g50930D	4
BnaA01g02950D--BnaC03g77060D	2
BnaA01g02970D	9
BnaA01g02970D--BnaA08g11350D--BnaC03g77070D	35
BnaA01g02970D--BnaA08g11350D--BnaC03g77070D--BnaCnng64910D	17
BnaA01g02970D--BnaCnng64910D	7
BnaA01g02980D	116
BnaA01g02990D	30
BnaA01g03010D	167
BnaA01g03010D--BnaA08g11370D--BnaCnng47320D	4
BnaA01g03020D	56
BnaA01g03020D--BnaA08g11380D	1
BnaA01g03030D	3
BnaA01g03030D--BnaA08g11390D	1
BnaA01g03040D	9
BnaA01g03050D	1269
BnaA01g03050D--BnaA09g08500D	21
BnaA01g03050D--BnaC03g45780D--BnaA09g08500D	1
BnaA01g03050D--BnaC06g20070D	201
BnaA01g03050D--BnaC06g20080D	68
BnaA01g03050D--BnaC06g20080D--BnaA08g11610D--BnaC03g77220D	35
BnaA01g03050D--BnaC06g20080D--BnaA09g08500D--BnaA08g11610D--BnaC03g77220D	3
BnaA01g03050D--BnaC06g20080D--BnaC03g77220D	14
BnaA01g03060D	344
BnaA01g03070D	12
BnaA01g03080D	49
BnaA01g03100D	1
BnaA01g03110D	3
BnaA01g03120D	7
BnaA01g03130D	39
BnaA01g03130D--BnaA03g50750D	2
BnaA01g03140D	1
BnaA01g03150D	190
BnaA01g03160D	1
BnaA01g03170D	1
BnaA01g03180D--BnaA01g03170D	4
BnaA01g03190D	1
BnaA01g03210D	13
BnaA01g03210D--BnaA07g32720D	2
BnaA01g03210D--BnaC02g13880D	4
BnaA01g03220D	50
BnaA01g03220D--BnaA03g50630D	2
BnaA01g03220D--BnaAnng34680D	69
BnaA01g03230D	28
BnaA01g03230D--BnaC03g66410D--BnaA08g11450D	3
BnaA01g03230D--BnaC04g25670D	6
BnaA01g03230D--BnaC04g25670D--BnaA08g11450D	1
BnaA01g03240D	49
BnaA01g03250D	3
BnaA01g03260D	276
BnaA01g03270D	47
BnaA01g03280D	21
BnaA01g03300D	133
BnaA01g03310D	15
BnaA01g03320D	197
BnaA01g03330D	19
BnaA01g03340D	11
BnaA01g03350D	17
BnaA01g03360D	4
BnaA01g03360D--BnaA03g52570D	3
BnaA01g03370D	40
BnaA01g03380D	52
BnaA01g03390D	34
BnaA01g03400D	39
BnaA01g03410D--BnaAnng40740D	1
BnaA01g03420D	6
BnaA01g03430D	47
BnaA01g03440D	8
BnaA01g03450D	10
BnaA01g03460D	5
BnaA01g03480D	14
BnaA01g03500D	10
BnaA01g03510D	242
BnaA01g03510D--BnaA08g11770D	1
BnaA01g03520D	165
BnaA01g03530D	17
BnaA01g03530D--BnaA03g52500D--BnaAnng37460D	1
BnaA01g03540D	8
BnaA01g03550D	21
BnaA01g03560D	19
BnaA01g03570D	1
BnaA01g03580D	5
BnaA01g03590D	43
BnaA01g03600D	108
BnaA01g03600D--BnaA03g52440D	3
BnaA01g03600D--BnaC03g66710D	1
BnaA01g03600D--BnaC03g66710D--BnaA08g11850D	2
BnaA01g03610D	91
BnaA01g03620D	1
BnaA01g03630D	55
BnaA01g03630D--BnaA03g52420D	2
BnaA01g03640D	43
BnaA01g03640D--BnaA03g52400D	1
BnaA01g03640D--BnaC01g40760D	21
BnaA01g03640D--BnaCnng63540D	34
BnaA01g03650D	25
BnaA01g03650D--BnaA03g52390D	1
BnaA01g03660D	4
BnaA01g03670D	18
BnaA01g03680D	816
BnaA01g03730D	8
BnaA01g03740D	7
BnaA01g03760D	1
BnaA01g03770D	3
BnaA01g03780D	10
BnaA01g03790D	282
BnaA01g03790D--BnaC03g66770D	1
BnaA01g03800D	46
BnaA01g03810D	36
BnaA01g03810D--BnaAnng32060D	25
BnaA01g03820D	85
BnaA01g03820D--BnaC04g38300D--BnaA04g15350D	1
BnaA01g03830D	5
BnaA01g03830D--BnaA03g52330D	1
BnaA01g03840D	6
BnaA01g03850D	1
BnaA01g03860D	236
BnaA01g03880D	22
BnaA01g03900D	1
BnaA01g03960D	14
BnaA01g04000D	195
BnaA01g04010D	20
BnaA01g04020D	25
BnaA01g04030D	114
BnaA01g04040D	13
BnaA01g04050D	4
BnaA01g04070D	1
BnaA01g04080D	20
BnaA01g04100D	282
BnaA01g04110D	35
BnaA01g04120D	29
BnaA01g04130D	12
BnaA01g04150D	1
BnaA01g04160D	22
BnaA01g04200D	204
BnaA01g04200D--BnaA03g52190D	3
BnaA01g04200D--BnaA08g12030D	1
BnaA01g04210D	1
BnaA01g04220D	10
BnaA01g04230D--BnaA01g34740D	93
BnaA01g04270D	6
BnaA01g04280D	3
BnaA01g04290D	8
BnaA01g04290D--BnaC03g67000D	2
BnaA01g04300D	41
BnaA01g04310D	33
BnaA01g04330D	6
BnaA01g04340D	67
BnaA01g04350D	54
BnaA01g04360D	172
BnaA01g04380D	20
BnaA01g04380D--BnaCnng59900D	2
BnaA01g04380D--BnaCnng61020D	14
BnaA01g04390D	14
BnaA01g04390D--BnaA01g04380D	19
BnaA01g04390D--BnaA01g04380D--BnaCnng59900D	3
BnaA01g04390D--BnaA01g04380D--BnaCnng61020D	2
BnaA01g04390D--BnaCnng59900D	9
BnaA01g04390D--BnaCnng61020D	3
BnaA01g04420D	215
BnaA01g04430D	37
BnaA01g04440D	124
BnaA01g04450D	27
BnaA01g04460D	2
BnaA01g04470D	19
BnaA01g04480D	68
BnaA01g04480D--BnaA03g52120D	1
BnaA01g04480D--BnaA08g12150D	4
BnaA01g04510D	67
BnaA01g04510D--BnaA08g12170D	15
BnaA01g04510D--BnaC03g67270D	2
BnaA01g04520D	58
BnaA01g04520D--BnaA03g52100D	1
BnaA01g04520D--BnaC03g67280D	1
BnaA01g04540D	185
BnaA01g04540D--BnaA08g12190D--BnaC03g67290D	2
BnaA01g04550D	31
BnaA01g04560D	4
BnaA01g04570D	44
BnaA01g04580D	6
BnaA01g04590D	48
BnaA01g04600D	264
BnaA01g04600D--BnaA03g52020D	2
BnaA01g04610D	40
BnaA01g04620D	250
BnaA01g04630D	1
BnaA01g04640D	21
BnaA01g04650D	14
BnaA01g04660D	127
BnaA01g04670D	54
BnaA01g04670D--BnaA08g12250D	1
BnaA01g04680D	8
BnaA01g04700D	340
BnaA01g04720D	13
BnaA01g04730D	59
BnaA01g04740D	50
BnaA01g04750D	28
BnaA01g04750D--BnaC02g17910D	2
BnaA01g04750D--BnaC02g17910D--BnaC02g46090D	1
BnaA01g04760D	45
BnaA01g04760D--BnaA08g30620D	9
BnaA01g04770D	78
BnaA01g04780D	121
BnaA01g04780D--BnaA08g30600D	7
BnaA01g04790D	77
BnaA01g04800D	12
BnaA01g04840D	116
BnaA01g04850D	207
BnaA01g04860D	51
BnaA01g04870D	57
BnaA01g04880D	170
BnaA01g04890D	629
BnaA01g04910D	108
BnaA01g04910D--BnaA03g51850D	1
BnaA01g04920D	225
BnaA01g04930D	4
BnaA01g04970D	13
BnaA01g04980D	65
BnaA01g04980D--BnaC01g40770D	3
BnaA01g05000D	2
BnaA01g05010D	1
BnaA01g05020D	16
BnaA01g05040D	48
BnaA01g05060D	441
BnaA01g05070D	69
BnaA01g05070D--BnaC08g14220D--BnaCnng14540D	3
BnaA01g05080D	24
BnaA01g05080D--BnaA03g51720D--BnaCnng51890D	2
BnaA01g05080D--BnaA08g07530D	15
BnaA01g05090D	121
BnaA01g05090D--BnaA08g12370D	14
BnaA01g05100D	57
BnaA01g05110D	166
BnaA01g05110D--BnaA08g12390D	8
BnaA01g05130D	157
BnaA01g05130D--BnaA02g00470D--BnaC09g46300D--BnaA09g17440D--BnaC02g00390D--BnaC03g77310D	1
BnaA01g05130D--BnaA03g02870D--BnaC03g04230D	3
BnaA01g05130D--BnaA09g17440D--BnaC03g77310D	13
BnaA01g05130D--BnaA09g17440D--BnaC03g77310D--BnaA08g30710D	36
BnaA01g05130D--BnaC03g04230D--BnaC09g46300D--BnaC03g77310D	7
BnaA01g05130D--BnaC03g77310D	20
BnaA01g05130D--BnaC09g46300D	5
BnaA01g05130D--BnaC09g46300D--BnaA09g17440D--BnaC03g77310D	7
BnaA01g05140D	25
BnaA01g05180D	202
BnaA01g05190D	3
BnaA01g05190D--BnaC01g00010D	2
BnaA01g05220D	53
BnaA01g05220D--BnaC01g00040D	16
BnaA01g05230D	38
BnaA01g05230D--BnaA01g30410D	3
BnaA01g05230D--BnaC01g00050D	43
BnaA01g05240D	31
BnaA01g05240D--BnaC01g00060D	10
BnaA01g05270D	1
BnaA01g05270D--BnaC01g00110D	1
BnaA01g05280D	14
BnaA01g05280D--BnaC01g00120D	17
BnaA01g05290D--BnaC01g00140D	3
BnaA01g05300D	68
BnaA01g05300D--BnaC01g00150D	197
BnaA01g05320D	2013
BnaA01g05320D--BnaC01g00170D	81
BnaA01g05320D--BnaCnng71840D	9
BnaA01g05360D	1
BnaA01g05360D--BnaC01g00220D	1
BnaA01g05370D	72
BnaA01g05370D--BnaC01g00230D	4
BnaA01g05380D	119
BnaA01g05380D--BnaC01g00240D	89
BnaA01g05390D	98
BnaA01g05400D--BnaC01g00270D	2
BnaA01g05410D	737
BnaA01g05410D--BnaC01g00280D	192
BnaA01g05420D	4
BnaA01g05440D	2
BnaA01g05450D	72
BnaA01g05450D--BnaC01g00330D	41
BnaA01g05460D	1
BnaA01g05480D	36
BnaA01g05480D--BnaC01g00350D	25
BnaA01g05480D--BnaC01g00350D--BnaA07g01740D	2
BnaA01g05490D	34
BnaA01g05490D--BnaC01g40650D	2
BnaA01g05490D--BnaC01g40660D	11
BnaA01g05500D	9
BnaA01g05510D	54
BnaA01g05510D--BnaC01g00370D	107
BnaA01g05520D	3
BnaA01g05530D	144
BnaA01g05530D--BnaC01g00410D	31
BnaA01g05530D--BnaC01g00410D--BnaC06g43280D	5
BnaA01g05540D	46
BnaA01g05540D--BnaC01g00420D	8
BnaA01g05550D	20
BnaA01g05560D	21
BnaA01g05560D--BnaC01g00440D	5
BnaA01g05570D	2
BnaA01g05570D--BnaC01g00450D	1
BnaA01g05610D	39
BnaA01g05610D--BnaA06g40470D--BnaA06g40510D	2
BnaA01g05610D--BnaA06g40510D	3
BnaA01g05610D--BnaC01g00490D	62
BnaA01g05610D--BnaC01g00490D--BnaA06g40470D--BnaA06g40510D	6
BnaA01g05610D--BnaC01g00490D--BnaC03g76410D	6
BnaA01g05610D--BnaC03g76410D	3
BnaA01g05620D	5
BnaA01g05620D--BnaC01g00510D	5
BnaA01g05630D	5
BnaA01g05630D--BnaC01g00520D--BnaC01g00540D	1
BnaA01g05630D--BnaC01g00540D	1
BnaA01g05660D	195
BnaA01g05660D--BnaC01g00540D	68
BnaA01g05670D	668
BnaA01g05670D--BnaC01g00550D	349
BnaA01g05670D--BnaC01g00550D--BnaC03g76360D	88
BnaA01g05680D	8
BnaA01g05680D--BnaC01g00560D	5
BnaA01g05690D	61
BnaA01g05690D--BnaC01g00570D	37
BnaA01g05690D--BnaCnng62920D	3
BnaA01g05700D	1
BnaA01g05720D	2
BnaA01g05720D--BnaC01g00600D	1
BnaA01g05730D	15
BnaA01g05730D--BnaC01g00610D	5
BnaA01g05740D--BnaCnng17380D--BnaC03g76270D	2
BnaA01g05760D	104
BnaA01g05770D	25
BnaA01g05780D	23
BnaA01g05800D	11
BnaA01g05810D	33
BnaA01g05820D	25
BnaA01g05830D	49
BnaA01g05840D	63
BnaA01g05860D	3
BnaA01g05890D	22
BnaA01g05900D	31
BnaA01g05920D	296
BnaA01g05930D	11
BnaA01g05940D	3
BnaA01g05950D	53
BnaA01g05960D	107
BnaA01g05960D--BnaC03g67710D	13
BnaA01g05970D	8
BnaA01g05980D	12
BnaA01g05990D	40
BnaA01g06000D	28
BnaA01g06010D	169
BnaA01g06020D	158
BnaA01g06030D	32
BnaA01g06040D	28
BnaA01g06060D	3
BnaA01g06080D	17
BnaA01g06090D	4
BnaA01g06100D	39
BnaA01g06110D	10
BnaA01g06120D	51
BnaA01g06130D	32
BnaA01g06130D--BnaC03g77420D	1
BnaA01g06160D	11
BnaA01g06170D	116
BnaA01g06180D	415
BnaA01g06190D	5
BnaA01g06210D	52
BnaA01g06220D	39
BnaA01g06230D	13
BnaA01g06240D	6
BnaA01g06250D	53
BnaA01g06260D	1
BnaA01g06270D	19
BnaA01g06290D	3
BnaA01g06310D	2
BnaA01g06330D	33
BnaA01g06340D	211
BnaA01g06350D	195
BnaA01g06370D	12
BnaA01g06370D--BnaAnng29890D	8
BnaA01g06380D	8
BnaA01g06380D--BnaAnng29900D	18
BnaA01g06390D	9
BnaA01g06410D	23
BnaA01g06410D--BnaAnng32430D	11
BnaA01g06420D	162
BnaA01g06420D--BnaA01g06350D	2
BnaA01g06430D	5
BnaA01g06440D	361
BnaA01g06440D--BnaA05g26280D	71
BnaA01g06450D	1
BnaA01g06460D	33
BnaA01g06460D--BnaA01g06380D	6
BnaA01g06460D--BnaA01g06390D	1
BnaA01g06490D	37
BnaA01g06500D	20
BnaA01g06520D	44
BnaA01g06530D	205
BnaA01g06540D	138
BnaA01g06550D	1
BnaA01g06570D	9
BnaA01g06600D	233
BnaA01g06610D	45
BnaA01g06610D--BnaA03g50170D	2
BnaA01g06610D--BnaC04g08650D--BnaA03g50170D	8
BnaA01g06610D--BnaCnng70410D	102
BnaA01g06620D	18
BnaA01g06640D	3
BnaA01g06660D	16
BnaA01g06670D	47
BnaA01g06680D	40
BnaA01g06690D	1
BnaA01g06700D	16
BnaA01g06710D	12
BnaA01g06730D	44
BnaA01g06740D	53
BnaA01g06750D	93
BnaA01g06760D	31
BnaA01g06760D--BnaA03g50040D	2
BnaA01g06780D	91
BnaA01g06800D	178
BnaA01g06800D--BnaAnng10960D	5
BnaA01g06810D	50
BnaA01g06820D	2299
BnaA01g06820D--BnaAnng23670D	1983
BnaA01g06830D	112
BnaA01g06830D--BnaCnng52220D	85
BnaA01g06850D	79
BnaA01g06850D--BnaAnng10840D--BnaC07g50870D	1
BnaA01g06850D--BnaCnng29560D	3
BnaA01g06860D	38
BnaA01g06890D--BnaAnng10870D	2
BnaA01g06900D	2
BnaA01g06910D	18
BnaA01g06910D--BnaC07g42330D	2
BnaA01g06940D	24
BnaA01g06950D	10
BnaA01g06970D	8
BnaA01g06980D	19
BnaA01g06990D	44
BnaA01g07000D	176
BnaA01g07010D	6
BnaA01g07020D	4
BnaA01g07050D	33
BnaA01g07050D--BnaCnng73910D	48
BnaA01g07060D	14
BnaA01g07070D	5
BnaA01g07080D	1
BnaA01g07090D	5
BnaA01g07100D	43
BnaA01g07110D	15
BnaA01g07120D	9
BnaA01g07130D	21
BnaA01g07140D	81
BnaA01g07150D	18
BnaA01g07160D	17
BnaA01g07170D	54
BnaA01g07180D	1
BnaA01g07190D	95
BnaA01g07200D	19
BnaA01g07200D--BnaCnng42150D	4
BnaA01g07210D	4
BnaA01g07220D	29
BnaA01g07240D	25
BnaA01g07260D	1
BnaA01g07270D	71
BnaA01g07280D	78
BnaA01g07290D	17
BnaA01g07320D	15
BnaA01g07330D	26
BnaA01g07340D	79
BnaA01g07340D--BnaC07g41980D	15
BnaA01g07350D	129
BnaA01g07360D	138
BnaA01g07400D	4
BnaA01g07400D--BnaAnng28780D	1
BnaA01g07420D	357
BnaA01g07430D	42
BnaA01g07440D	15
BnaA01g07450D	233
BnaA01g07460D	17
BnaA01g07470D	259
BnaA01g07480D	79
BnaA01g07530D	2
BnaA01g07540D	122
BnaA01g07550D	5
BnaA01g07590D	11
BnaA01g07600D	5
BnaA01g07610D	30
BnaA01g07620D	21
BnaA01g07640D	65
BnaA01g07660D	33
BnaA01g07660D--BnaA09g10060D	1
BnaA01g07690D	81
BnaA01g07690D--BnaCnng53100D	38
BnaA01g07700D	8
BnaA01g07710D	1
BnaA01g07720D	7
BnaA01g07720D--BnaAnng17710D	18
BnaA01g07750D	50
BnaA01g07750D--BnaAnng17740D	24
BnaA01g07790D	3
BnaA01g07790D--BnaAnng33770D	7
BnaA01g07800D	4
BnaA01g07800D--BnaA01g07770D	1
BnaA01g07800D--BnaA01g07780D--BnaCnng20270D--BnaCnng54180D--BnaAnng24860D--BnaAnng33770D	2
BnaA01g07800D--BnaAnng24860D	13
BnaA01g07800D--BnaAnng24860D--BnaAnng33770D	26
BnaA01g07800D--BnaAnng33770D	5
BnaA01g07800D--BnaCnng20270D--BnaCnng54180D--BnaAnng24860D--BnaAnng33770D	5
BnaA01g07810D	4
BnaA01g07820D	10
BnaA01g07830D	28
BnaA01g07850D	4
BnaA01g07860D	319
BnaA01g07860D--BnaA03g58880D	2
BnaA01g07910D	142
BnaA01g07920D	12
BnaA01g07930D	35
BnaA01g07940D	66
BnaA01g07950D	2
BnaA01g07960D	64
BnaA01g07970D	17
BnaA01g07980D	82
BnaA01g07990D	1
BnaA01g08000D	2
BnaA01g08010D	19
BnaA01g08020D	25
BnaA01g08030D	39
BnaA01g08050D	1
BnaA01g08060D	11
BnaA01g08080D	89
BnaA01g08080D--BnaA09g54920D	20
BnaA01g08130D	79
BnaA01g08140D	55
BnaA01g08150D	8
BnaA01g08160D	16
BnaA01g08170D	2
BnaA01g08180D--BnaCnng47780D	2
